@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1,3-24,26-31,33-48,50-54,56-76,80-83,85-101,103-119,121-146,148-159,161-173,175-186'

@attribute color_bgr_g_mean numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_a_centroid numeric
@attribute color_luv_l_mean numeric
@attribute color_luv_l_centroid numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_centroid numeric
@attribute color_norm_r_asymetry numeric
@attribute haralick_bgr_g_contrast numeric
@attribute haralick_lab_b_homogeneity numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_energy numeric
@attribute wavelet_bgr_b_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.326521,0.457975,-0.096774,0.457388,0.467742,-0.994929,-0.998634,0.112782,0.071874,-0.964056,0.385085,-0.879295,0.474631,-0.944247,NON_ULCER
-0.04032,0.158091,0.354839,0.15787,0.217742,-0.970212,-0.99362,0.097744,0.142768,-0.923799,-0.061968,-0.848799,0.495496,-0.806991,NON_ULCER
0.21481,0.348734,-0.129032,0.347682,0.387097,-0.992104,-0.996556,0.112782,0.087206,-0.949892,0.017243,-0.865178,0.436832,-0.768313,NON_ULCER
-0.032036,0.094125,-0.16129,0.093625,0.104839,-0.98585,-0.996482,0.18797,0.126523,-0.982163,0.0489,-0.921645,-0.21707,-0.931254,NON_ULCER
-0.223013,-0.008028,0.419355,-0.008984,-0.072581,-0.954346,-0.990645,0.067669,0.140628,-0.955095,-0.045089,-0.845601,0.555771,-0.792721,NON_ULCER
-0.366888,-0.184858,0.16129,-0.185695,-0.137097,-0.959978,-0.990468,0.142857,0.141467,-0.983766,0.03653,-0.927252,-0.422179,-0.921681,NON_ULCER
-0.360625,-0.140865,0.419355,-0.141546,-0.225806,-0.969579,-0.993454,0.052632,0.139903,-0.940327,0.021453,-0.894444,0.562537,-0.808006,NON_ULCER
0.319459,0.43475,-0.193548,0.433835,0.427419,-0.998187,-0.998978,0.112782,0.103473,-0.975376,0.037223,-0.897838,0.364524,-0.87186,NON_ULCER
0.294096,0.431911,-0.064516,0.430979,0.451613,-0.994475,-0.998764,0.112782,0.115543,-0.954072,-0.014895,-0.900937,0.401512,-0.836602,NON_ULCER
0.39192,0.511672,-0.16129,0.511077,0.524194,-0.995565,-0.998835,0.12782,0.135039,-0.967583,-0.046939,-0.922432,0.084844,-0.8782,NON_ULCER
-0.097502,0.106936,0.193548,0.1062,0.145161,-0.956724,-0.992467,0.082707,0.139089,-0.937949,0.035836,-0.855783,0.515531,-0.792677,NON_ULCER
-0.123234,0.027234,0.096774,0.026174,-0.040323,-0.979656,-0.99568,0.157895,0.140949,-0.979381,-0.254107,-0.930105,-0.300663,-0.888414,NON_ULCER
-0.638072,-0.476749,0.16129,-0.478201,-0.524194,-0.982747,-0.99438,0.142857,0.137974,-0.984208,-0.251009,-0.84083,0.459149,-0.869438,NON_ULCER
0.044315,0.221334,0.129032,0.220459,0.258065,-0.983361,-0.995731,0.097744,0.13246,-0.952824,0.091905,-0.908315,0.500516,-0.817957,NON_ULCER
0.152145,0.30554,-0.064516,0.304523,0.33871,-0.983984,-0.99737,0.082707,0.130586,-0.9643,-0.031563,-0.894641,0.41942,-0.842954,NON_ULCER
-0.419071,-0.22487,0.354839,-0.225602,-0.266129,-0.969622,-0.992665,0.12782,0.140241,-0.986293,0.073061,-0.931925,-0.242445,-0.932543,NON_ULCER
-0.372317,-0.192294,0.258065,-0.193916,-0.266129,-0.921041,-0.97622,0.052632,0.141089,-0.79997,-0.460792,-0.675168,-0.149784,-0.941349,NON_ULCER
-0.527359,-0.327968,0.354839,-0.329117,-0.387097,-0.984465,-0.997137,0.097744,0.143465,-0.986934,0.134217,-0.936352,0.225707,-0.883584,NON_ULCER
-0.582292,-0.405338,0.290323,-0.406969,-0.459677,-0.98008,-0.995998,0.112782,0.13255,-0.986126,0.14602,-0.921202,0.211131,-0.893732,NON_ULCER
0.381805,0.502915,-0.129032,0.501779,0.5,-0.996672,-0.999237,0.12782,0.070999,-0.966061,0.07757,-0.893903,0.219804,-0.921516,NON_ULCER
-0.5656,-0.342694,0.451613,-0.343452,-0.322581,-0.974172,-0.997412,0.112782,0.139261,-0.987349,0.118379,-0.900888,0.302996,-0.865868,NON_ULCER
-0.142587,0.07933,0.419355,0.07856,0.008065,-0.965922,-0.992014,0.052632,0.142001,-0.880372,0.28023,-0.788249,0.655738,-0.816085,NON_ULCER
-0.61388,-0.459735,0.225806,-0.460231,-0.435484,-0.971461,-0.993417,0.082707,0.13899,-0.967538,-0.022478,-0.864539,0.22885,-0.933555,NON_ULCER
-0.229416,-0.060352,0.064516,-0.061588,-0.024194,-0.968693,-0.993111,0.157895,0.138983,-0.973992,-0.061505,-0.903937,-0.377796,-0.882102,NON_ULCER
0.31145,0.441612,-0.096774,0.440527,0.451613,-0.997088,-0.999166,0.112782,0.147197,-0.971677,-0.063702,-0.939647,0.395502,-0.918506,NON_ULCER
-0.587849,-0.359634,0.451613,-0.36177,-0.395161,-0.987228,-0.993454,0.052632,0.14365,-0.990469,-0.035031,-0.928974,0.038061,-0.724865,NON_ULCER
-0.022118,0.151827,0.096774,0.150989,0.169355,-0.987268,-0.998289,0.112782,0.125918,-0.971801,-0.098384,-0.934532,0.343689,-0.0595,NON_ULCER
0.19343,0.339389,0.032258,0.339201,0.282258,-0.998379,-0.999448,0.112782,0.157067,-0.980947,0.038726,-0.954354,0.386476,0.429437,NON_ULCER
-0.279412,-0.092659,0.193548,-0.094214,-0.072581,-0.986292,-0.998286,0.067669,0.13857,-0.985673,0.293524,-0.941861,0.194305,0.082558,NON_ULCER
-0.387326,-0.205546,0.258065,-0.206399,-0.266129,-0.977807,-0.998179,0.097744,0.148147,-0.985991,0.138495,-0.945599,0.086407,-0.077852,NON_ULCER
0.341753,0.467419,-0.096774,0.466072,0.467742,-0.997557,-0.999372,0.112782,0.106213,-0.974589,0.04046,-0.919382,0.154054,0.601861,NON_ULCER
-0.16078,0.020643,0.129032,0.01942,0.040323,-0.982641,-0.996978,0.097744,0.139167,-0.982723,0.105547,-0.93463,0.303128,0.250003,NON_ULCER
-0.437465,-0.265448,0.225806,-0.265422,-0.225806,-0.964389,-0.996605,0.097744,0.14869,-0.979538,0.065085,-0.923661,0.141204,-0.164588,NON_ULCER
-0.565141,-0.370325,0.387097,-0.372085,-0.346774,-0.984958,-0.99775,0.082707,0.157315,-0.983746,0.094217,-0.896559,-0.252674,-0.188088,NON_ULCER
-0.168066,-0.01164,0.129032,-0.011718,-0.080645,-0.961475,-0.991135,0.112782,0.140799,-0.828313,-0.560929,-0.726175,-0.285149,-0.039394,NON_ULCER
-0.383809,-0.188869,0.322581,-0.190601,-0.241935,-0.971201,-0.992428,0.067669,0.14348,-0.987984,0.090171,-0.916529,-0.244348,-0.00171,NON_ULCER
-0.49718,-0.264642,0.483871,-0.266041,-0.314516,-0.984262,-0.993666,0.052632,0.136395,-0.989471,0.040229,-0.928039,-0.078595,-0.07054,NON_ULCER
0.295412,0.429846,-0.032258,0.428542,0.379032,-0.998043,-0.99943,0.112782,0.16671,-0.982286,-0.089945,-0.93827,0.0674,0.730768,NON_ULCER
-0.411745,-0.208628,0.354839,-0.209617,-0.25,-0.966491,-0.990154,0.082707,0.141753,-0.98244,0.120692,-0.906741,-0.055599,-0.887016,NON_ULCER
-0.454119,-0.23339,0.387097,-0.235312,-0.217742,-0.986889,-0.996463,0.067669,0.137001,-0.99165,-0.070407,-0.966651,-0.369793,0.020124,NON_ULCER
-0.197481,0.027342,0.451613,0.026118,-0.040323,-0.964033,-0.991455,0.067669,0.14011,-0.855065,0.083726,-0.778264,0.487018,-0.936146,NON_ULCER
-0.445853,-0.22512,0.451613,-0.225032,-0.258065,-0.975248,-0.995975,0.082707,0.14454,-0.981488,0.371967,-0.897838,0.275085,-0.920881,NON_ULCER
-0.138073,0.070804,0.354839,0.069747,0.024194,-0.974168,-0.995566,0.12782,0.139771,-0.769208,-0.267167,-0.70714,0.194157,-0.765043,NON_ULCER
0.075803,0.246806,0.16129,0.24551,0.274194,-0.986135,-0.99641,0.082707,0.140535,-0.936529,-0.297878,-0.907971,0.19816,-0.895138,NON_ULCER
-0.249506,-0.043515,0.322581,-0.044283,-0.137097,-0.98165,-0.981311,0.037594,0.140602,-0.93675,-0.978504,-0.837141,-0.40538,-0.788963,NON_ULCER
-0.672217,-0.633994,-0.387097,-0.634892,-0.677419,-0.983211,-0.983981,-0.142857,0.140719,-0.938475,0.364385,-0.798037,0.528751,-0.843838,ULCER
-0.905457,-0.937995,-0.548387,-0.936753,-0.943548,-0.862065,-0.931142,0.097744,0.140549,-0.993747,0.155489,-0.844077,-0.093471,-0.941101,ULCER
-0.861939,-0.884179,-0.483871,-0.882476,-0.919355,-0.951359,-0.95158,-0.12782,0.140742,-0.982216,0.010811,-0.777035,0.440534,-0.927472,ULCER
-0.685485,-0.670078,-0.451613,-0.670965,-0.717742,-0.975742,-0.930873,-0.052632,0.13909,-0.821629,-0.266844,-0.823615,-0.048651,-0.697095,ULCER
-0.495442,-0.430253,-0.354839,-0.431086,-0.483871,-0.982082,-0.986133,-0.112782,0.140802,-0.747461,-0.10228,-0.824353,0.129607,-0.803497,ULCER
-0.883961,-0.910746,-0.516129,-0.909264,-0.935484,-0.871971,-0.842769,-0.112782,0.140844,-0.959103,-0.254897,-0.685694,0.248671,-0.848969,ULCER
-0.674836,-0.630946,-0.290323,-0.63171,-0.701613,-0.973274,-0.970849,-0.12782,0.140936,-0.8049,-0.118751,-0.786085,0.505414,-0.835447,ULCER
-0.870505,-0.889284,-0.451613,-0.888974,-0.91129,-0.962241,-0.979955,-0.112782,0.141752,-0.975901,0.197128,-0.852684,0.147174,-0.932174,ULCER
-0.760865,-0.719078,-0.258065,-0.719866,-0.774194,-0.909501,-0.973056,-0.24812,0.140729,-0.962967,-0.270887,-0.758196,-0.03437,-0.812951,ULCER
-0.822075,-0.820224,-0.387097,-0.820606,-0.887097,-0.962099,-0.957785,-0.157895,0.140276,-0.96175,-0.164859,-0.871818,0.229082,-0.732831,ULCER
-0.519844,-0.45604,-0.354839,-0.457013,-0.516129,-0.989451,-0.990259,-0.037594,0.140943,-0.845825,-0.193454,-0.832075,0.024527,-0.862957,ULCER
-0.850284,-0.867448,-0.451613,-0.866422,-0.895161,-0.956777,-0.94689,-0.007519,0.140686,-0.97888,0.058671,-0.734979,0.233204,-0.839651,ULCER
-0.862323,-0.878228,-0.451613,-0.878322,-0.903226,-0.897731,-0.920036,-0.067669,0.140873,-0.9618,0.006363,-0.699417,0.048307,-0.790014,ULCER
-0.882267,-0.910289,-0.548387,-0.909696,-0.943548,-0.932185,-0.881992,0.18797,0.140662,-0.983117,-0.038578,-0.732766,0.102738,-0.916186,ULCER
-0.835087,-0.835747,-0.387097,-0.834878,-0.862903,-0.941423,-0.940281,-0.142857,0.140641,-0.963531,-0.206048,-0.693761,0.232766,-0.799981,ULCER
-0.711524,-0.67504,-0.322581,-0.675525,-0.685484,-0.966102,-0.96686,-0.172932,0.1411,-0.842239,-0.267552,-0.846142,0.243424,-0.826499,ULCER
-0.769074,-0.758429,-0.419355,-0.758742,-0.814516,-0.827652,-0.8809,0.067669,0.140711,-0.707897,-0.101344,-0.519835,0.352424,-0.478117,ULCER
-0.875787,-0.900017,-0.483871,-0.89908,-0.903226,-0.85747,-0.914704,-0.142857,0.140652,-0.994287,0.103697,-0.810285,0.10736,-0.960465,ULCER
-0.874251,-0.881524,-0.387097,-0.880967,-0.895161,-0.940488,-0.948106,-0.157895,0.140657,-0.973298,0.109506,-0.760557,0.231212,-0.672316,ULCER
-0.904372,-0.912657,-0.419355,-0.912056,-0.935484,-0.936763,-0.928971,-0.112782,0.140285,-0.990803,-0.010383,-0.723716,-0.05661,-0.912354,ULCER
-0.506251,-0.447886,-0.354839,-0.448872,-0.516129,-0.972175,-0.975032,0.12782,0.140157,-0.563653,0.047647,-0.737439,0.200036,-0.686296,ULCER
-0.679717,-0.659727,-0.451613,-0.660461,-0.572581,-0.978713,-0.985023,0.037594,0.139682,-0.880703,-0.277844,-0.796808,0.129428,-0.707081,ULCER
-0.864669,-0.895301,-0.483871,-0.893767,-0.870968,-0.954578,-0.968215,-0.097744,0.141436,-0.975384,0.156877,-0.893116,0.083625,-0.839455,ULCER
-0.813775,-0.796734,-0.354839,-0.796958,-0.846774,-0.856212,-0.84088,-0.278195,0.14082,-0.908896,-0.288184,-0.670348,0.259797,-0.845237,ULCER
-0.865973,-0.888255,-0.483871,-0.886867,-0.91129,-0.906169,-0.927669,-0.142857,0.14074,-0.980936,0.025567,-0.815745,0.119703,-0.890993,ULCER
-0.8614,-0.88141,-0.419355,-0.880296,-0.895161,-0.912409,-0.970023,-0.052632,0.140544,-0.971966,0.239209,-0.81299,0.153862,-0.898016,ULCER
-0.890519,-0.921265,-0.516129,-0.920321,-0.943548,-0.820447,-0.925015,0.052632,0.140836,-0.971734,0.202749,-0.725831,0.255508,-0.91239,ULCER
-0.904641,-0.935465,-0.548387,-0.935412,-0.943548,-0.927612,-0.967526,-0.022556,0.138883,-0.994962,0.15757,-0.870097,0.092556,-0.961359,ULCER
-0.800667,-0.810351,-0.451613,-0.810289,-0.854839,-0.95278,-0.978955,-0.052632,0.140652,-0.963594,-0.062199,-0.876688,-0.060518,-0.89184,ULCER
-0.78721,-0.779381,-0.354839,-0.779797,-0.83871,-0.871318,-0.948589,-0.172932,0.140971,-0.9536,-0.032136,-0.738914,-0.034571,-0.748002,ULCER
-0.68842,-0.617466,-0.193548,-0.618264,-0.548387,-0.890184,-0.872643,-0.308271,0.140731,-0.891091,-0.460706,-0.75554,0.021587,-0.83315,ULCER
-0.908125,-0.940185,-0.548387,-0.939229,-0.943548,-0.768947,-0.877454,-0.082707,0.14075,-0.950082,0.124894,-0.748899,0.263321,-0.927841,ULCER
-0.898069,-0.914454,-0.451613,-0.91353,-0.927419,-0.868791,-0.906514,-0.142857,0.140383,-0.988461,0.252756,-0.69135,0.118198,-0.921341,ULCER
-0.718564,-0.706712,-0.451613,-0.708008,-0.733871,-0.985134,-0.993298,0.022556,0.139998,-0.964328,0.158794,-0.879541,0.172976,-0.839981,ULCER
-0.874739,-0.889616,-0.419355,-0.888697,-0.91129,-0.950909,-0.979825,-0.067669,0.140845,-0.988248,0.122657,-0.857505,0.175473,-0.9145,ULCER
-0.777784,-0.767376,-0.387097,-0.767532,-0.798387,-0.969118,-0.971324,-0.022556,0.139735,-0.98762,0.029083,-0.873491,0.304855,-0.891121,ULCER
-0.784965,-0.789942,-0.451613,-0.790749,-0.846774,-0.979957,-0.983182,0.067669,0.141472,-0.884864,0.148091,-0.865375,0.247116,-0.878396,ULCER
-0.878998,-0.897881,-0.419355,-0.897706,-0.91129,-0.922562,-0.93449,-0.007519,0.140817,-0.988958,0.06246,-0.766017,0.157881,-0.899751,ULCER
-0.897819,-0.912445,-0.451613,-0.911643,-0.927419,-0.835394,-0.853283,-0.097744,0.1408,-0.979655,0.001801,-0.69922,0.212895,-0.892432,ULCER
-0.923889,-0.951191,-0.516129,-0.950777,-0.951613,-0.962975,-0.92924,-0.082707,0.140962,-0.990445,0.262542,-0.881557,0.160846,-0.948672,ULCER
-0.692793,-0.678188,-0.451613,-0.679572,-0.709677,-0.975631,-0.973573,0.022556,0.14002,-0.790707,0.259597,-0.827009,0.371123,-0.809879,ULCER
-0.794564,-0.740727,-0.193548,-0.74117,-0.814516,-0.950143,-0.964385,-0.293233,0.140809,-0.957832,-0.460988,-0.769509,0.281773,-0.883342,ULCER
-0.771107,-0.756796,-0.354839,-0.757318,-0.701613,-0.944326,-0.970513,0.052632,0.140647,-0.90996,0.097737,-0.813187,0.401867,-0.841214,ULCER
-0.859513,-0.88214,-0.451613,-0.880479,-0.91129,-0.961705,-0.94098,-0.097744,0.140671,-0.939466,0.267544,-0.84265,0.135846,-0.877966,ULCER
-0.820749,-0.818604,-0.322581,-0.817929,-0.774194,-0.941807,-0.930257,0.022556,0.140563,-0.968207,0.030668,-0.744964,0.333787,-0.919951,ULCER
-0.891582,-0.92043,-0.516129,-0.919228,-0.935484,-0.930534,-0.985616,-0.052632,0.140831,-0.991142,0.187975,-0.870097,0.198027,-0.946083,ULCER
-0.885539,-0.899076,-0.419355,-0.899075,-0.91129,-0.832348,-0.923496,-0.142857,0.140751,-0.988626,-0.130216,-0.793906,0.059374,-0.965438,ULCER
-0.630532,-0.596965,-0.387097,-0.597952,-0.66129,-0.982173,-0.977363,0.12782,0.140638,-0.849043,-0.199173,-0.868277,0.338855,-0.821381,ULCER
-0.334712,-0.277538,-0.483871,-0.278796,-0.379032,-0.995922,-0.998477,0.233083,0.132348,-0.695919,-0.378943,-0.908709,-0.013276,-0.719992,ULCER
-0.479755,-0.334635,0.064516,-0.335833,-0.419355,-0.97833,-0.968514,-0.278195,0.140755,-0.807405,-0.627308,-0.84265,-0.128108,-0.869409,ULCER
-0.458974,-0.40129,-0.387097,-0.40308,-0.475806,-0.990228,-0.990851,0.157895,0.139738,-0.83946,-0.557624,-0.922432,-0.219836,-0.810636,ULCER
-0.677784,-0.667769,-0.483871,-0.668978,-0.596774,-0.981858,-0.991328,0.218045,0.135233,-0.81923,-0.231519,-0.848012,0.118819,-0.905571,ULCER
-0.822966,-0.81925,-0.387097,-0.819111,-0.854839,-0.930635,-0.950479,-0.142857,0.140526,-0.977794,-0.015473,-0.694351,0.213323,-0.911192,ULCER
-0.643279,-0.533707,-0.032258,-0.53428,-0.5,-0.931077,-0.94627,-0.368421,0.140719,-0.866465,-0.452283,-0.668232,0.174534,-0.860116,ULCER
-0.887677,-0.921992,-0.548387,-0.920784,-0.935484,-0.892286,-0.940463,0.142857,0.139581,-0.982983,0.375143,-0.789922,0.260421,-0.937147,ULCER
-0.588524,-0.554337,-0.451613,-0.555682,-0.620968,-0.972929,-0.985807,0.097744,0.140831,-0.81473,0.119046,-0.85839,0.383123,-0.868631,ULCER
-0.380269,-0.316262,-0.419355,-0.317967,-0.403226,-0.993076,-0.993724,0.157895,0.139451,-0.697203,-0.124328,-0.873491,0.156673,-0.635857,ULCER
-0.806723,-0.800062,-0.354839,-0.799958,-0.854839,-0.868967,-0.896382,-0.082707,0.140741,-0.94483,-0.272037,-0.652935,0.257685,-0.762902,ULCER
-0.746018,-0.719153,-0.322581,-0.720029,-0.774194,-0.96615,-0.960725,-0.203008,0.140889,-0.919098,-0.036965,-0.742603,0.346743,-0.854081,ULCER
-0.75544,-0.763681,-0.516129,-0.764473,-0.822581,-0.975438,-0.982265,0.142857,0.14027,-0.942021,-0.076235,-0.869654,0.015135,-0.82999,ULCER
-0.895071,-0.929576,-0.548387,-0.928736,-0.943548,-0.935167,-0.941938,-0.082707,0.140761,-0.988692,0.105316,-0.817663,0.178437,-0.954703,ULCER
-0.628048,-0.595541,-0.451613,-0.596425,-0.564516,-0.983313,-0.989099,0.082707,0.139584,-0.94668,-0.011216,-0.903593,0.10726,-0.871396,ULCER
-0.560565,-0.512904,-0.387097,-0.514042,-0.459677,-0.985592,-0.986734,0.052632,0.141336,-0.888281,0.142633,-0.786085,0.220432,-0.719207,ULCER
-0.43395,-0.359378,-0.354839,-0.360336,-0.451613,-0.995994,-0.988102,-0.097744,0.137884,-0.878307,-0.189101,-0.841962,0.178188,-0.670684,ULCER
-0.916867,-0.951319,-0.548387,-0.950626,-0.951613,-0.878725,-0.935613,0.142857,0.140207,-0.996154,0.094217,-0.829763,0.170887,-0.981725,ULCER
-0.836311,-0.846761,-0.419355,-0.846795,-0.887097,-0.940615,-0.971764,-0.052632,0.140885,-0.962472,0.126703,-0.820368,0.545669,-0.846671,ULCER
-0.864861,-0.888747,-0.451613,-0.88831,-0.903226,-0.935132,-0.972218,-0.022556,0.140824,-0.983881,0.334912,-0.7912,-0.106817,-0.828603,ULCER
-0.352673,-0.252649,-0.258065,-0.253385,-0.185484,-0.90017,-0.973042,-0.097744,0.140319,-0.865547,-0.147189,-0.697597,0.0738,-0.834653,NON_ULCER
-0.801337,-0.813051,-0.483871,-0.813004,-0.846774,-0.939953,-0.975235,-0.12782,0.140503,-0.944072,-0.156627,-0.732274,0.304568,-0.897443,NON_ULCER
-0.295886,-0.169341,-0.096774,-0.17066,-0.201613,-0.982695,-0.961816,-0.037594,0.1422,-0.871113,-0.345737,-0.706992,0.098755,-0.796545,NON_ULCER
-0.31072,-0.149839,0.032258,-0.151391,-0.129032,-0.991979,-0.991633,-0.052632,0.139101,-0.965962,-0.113529,-0.904724,0.072003,-0.796624,NON_ULCER
0.545472,0.591704,-0.483871,0.590166,0.532258,-0.999336,-0.999864,0.233083,0.201118,-0.989669,-0.167748,-0.971521,-0.353714,-0.91194,NON_ULCER
0.388144,0.445652,-0.483871,0.444512,0.483871,-0.997368,-0.999303,0.233083,0.157082,-0.870223,-0.424878,-0.879934,-0.510683,-0.739192,NON_ULCER
-0.659333,-0.600501,-0.258065,-0.601438,-0.564516,-0.957825,-0.962915,-0.233083,0.141207,-0.959001,0.094931,-0.819237,0.328907,-0.941715,NON_ULCER
-0.481652,-0.388525,-0.225806,-0.390066,-0.370968,-0.993266,-0.994075,-0.233083,0.137981,-0.980239,0.210865,-0.900691,0.25697,-0.863928,NON_ULCER
-0.274264,-0.176897,-0.354839,-0.178095,-0.274194,-0.927649,-0.971665,-0.052632,0.139904,-0.83077,-0.132351,-0.684513,0.355992,-0.822889,NON_ULCER
-0.334265,-0.253973,-0.290323,-0.254293,-0.193548,-0.996099,-0.977035,0.022556,0.1418,-0.969192,-0.168499,-0.842847,0.286415,-0.886984,NON_ULCER
-0.282759,-0.133035,0,-0.134078,-0.185484,-0.98929,-0.993911,0.007519,0.140791,-0.930378,-0.242597,-0.843093,0.138943,-0.697169,NON_ULCER
-0.5266,-0.45217,-0.290323,-0.453552,-0.41129,-0.990549,-0.994758,-0.18797,0.138626,-0.974157,0.147533,-0.88505,0.097187,-0.903854,NON_ULCER
-0.659399,-0.536294,0,-0.537251,-0.475806,-0.930237,-0.927091,-0.413534,0.140728,-0.95478,-0.205484,-0.87354,0.117069,-0.885588,NON_ULCER
-0.347686,-0.2175,-0.064516,-0.218052,-0.201613,-0.975794,-0.969609,-0.037594,0.142222,-0.880465,-0.143908,-0.645754,0.302421,-0.820775,NON_ULCER
-0.793403,-0.801373,-0.451613,-0.802204,-0.822581,-0.957797,-0.979318,-0.022556,0.140507,-0.96172,-0.334257,-0.840388,0.076883,-0.930703,NON_ULCER
0.68458,0.714028,-0.548387,0.713233,0.701613,-0.998882,-0.99996,0.18797,0.140801,-0.98458,0.236877,-0.973045,-0.046619,-0.940636,NON_ULCER
-0.615343,-0.50656,-0.064516,-0.507952,-0.540323,-0.992441,-0.990314,-0.368421,0.141717,-0.976932,0.143813,-0.908069,0.203986,-0.906508,NON_ULCER
-0.598978,-0.491792,-0.064516,-0.493092,-0.540323,-0.935843,-0.936349,-0.428571,0.140523,-0.950753,-0.081839,-0.795972,0.568689,-0.884959,NON_ULCER
-0.397818,-0.264438,-0.032258,-0.264936,-0.233871,-0.985835,-0.985317,-0.082707,0.142353,-0.909701,-0.066096,-0.772017,0.049209,-0.733866,NON_ULCER
-0.701483,-0.668918,-0.387097,-0.670202,-0.741935,-0.977184,-0.971495,-0.157895,0.141065,-0.959757,-0.010876,-0.826615,0.202971,-0.885852,NON_ULCER
-0.399376,-0.314091,-0.290323,-0.315146,-0.266129,-0.891043,-0.978521,-0.18797,0.140471,-0.915481,-0.159723,-0.758491,0.034301,-0.851896,NON_ULCER
-0.655133,-0.60097,-0.290323,-0.602476,-0.548387,-0.957541,-0.935702,-0.142857,0.139978,-0.950863,0.126703,-0.846044,0.281842,-0.767883,NON_ULCER
-0.574353,-0.482791,-0.193548,-0.483656,-0.451613,-0.978699,-0.970787,-0.233083,0.140181,-0.962764,0.006934,-0.89533,0.19309,-0.83131,NON_ULCER
0.378959,0.435239,-0.483871,0.434057,0.524194,-0.998516,-0.999472,0.233083,0.130148,-0.807768,-0.461717,-0.925235,-0.868028,-0.75397,NON_ULCER
-0.380637,-0.266878,-0.129032,-0.267566,-0.314516,-0.93655,-0.981459,-0.052632,0.141099,-0.973866,-0.019424,-0.845306,0.308711,-0.878737,NON_ULCER
-0.336503,-0.216305,-0.096774,-0.216581,-0.185484,-0.982741,-0.974361,-0.022556,0.141377,-0.834327,-0.085646,-0.772362,0.25627,-0.788622,NON_ULCER
-0.629189,-0.588392,-0.419355,-0.589404,-0.483871,-0.956181,-0.985695,-0.18797,0.14068,-0.945654,-0.855648,-0.844224,-0.612702,-0.908112,NON_ULCER
-0.52195,-0.418463,-0.16129,-0.419577,-0.459677,-0.993778,-0.991056,-0.157895,0.139221,-0.968988,0.078927,-0.866014,0.105508,-0.907625,NON_ULCER
0.729617,0.755261,-0.548387,0.753937,0.725806,-0.998643,-0.999834,0.18797,1,-0.989765,0.547513,-0.9546,0.123453,-0.906435,NON_ULCER
-0.675785,-0.612726,-0.258065,-0.613884,-0.572581,-0.931596,-0.919485,-0.203008,0.14028,-0.934267,0.054795,-0.873835,0.300169,-0.843074,NON_ULCER
-0.282854,-0.147535,-0.064516,-0.147122,-0.201613,-0.99513,-0.998237,-0.037594,0.14692,-0.898781,0.213755,-0.940828,0.214199,-0.928805,NON_ULCER
-0.485241,-0.352429,-0.129032,-0.353224,-0.427419,-0.931061,-0.988691,-0.112782,0.139703,-0.973214,0.132477,-0.8033,0.42026,-0.781548,NON_ULCER
0.605243,0.644678,-0.516129,0.643945,0.66129,-0.998098,-0.999728,0.233083,0.420925,-0.900684,0.198795,-0.925039,0.034301,-0.813169,NON_ULCER
-0.352056,-0.214385,-0.032258,-0.214279,-0.266129,-0.992272,-0.997739,-0.037594,0.139509,-0.908165,0.061453,-0.930941,0.189678,-0.825045,NON_ULCER
-0.766253,-0.713564,-0.225806,-0.714486,-0.75,-0.785511,-0.815094,-0.428571,0.140834,-0.960847,-0.139431,-0.770788,0.373539,-0.842279,NON_ULCER
-0.649694,-0.612565,-0.387097,-0.613486,-0.572581,-0.969835,-0.985931,-0.067669,0.139935,-0.948581,0.060229,-0.864145,0.157368,-0.947232,NON_ULCER
-0.312748,-0.175644,-0.064516,-0.175934,-0.120968,-0.883124,-0.985053,-0.172932,0.137866,-0.900706,-0.396184,-0.686924,-0.071972,-0.755814,NON_ULCER
-0.462829,-0.326553,0,-0.327116,-0.306452,-0.988098,-0.993078,-0.097744,0.139759,-0.96371,-0.144212,-0.89533,-0.063487,-0.869417,NON_ULCER
0.718382,0.744896,-0.548387,0.744229,0.677419,-0.998818,-0.999767,0.18797,0.29673,-0.972686,0.150287,-0.955682,-0.150566,-0.811809,NON_ULCER
-0.551627,-0.474981,-0.290323,-0.476239,-0.508065,-0.988303,-0.988232,-0.142857,0.13874,-0.985434,0.158767,-0.866555,0.23133,-0.897308,NON_ULCER
-0.529787,-0.374341,0.032258,-0.375196,-0.443548,-0.981192,-0.990072,-0.203008,0.140549,-0.979346,-0.291662,-0.856767,0.555678,-0.877979,NON_ULCER
-0.316024,-0.21264,-0.193548,-0.214079,-0.16129,-0.98914,-0.967889,-0.052632,0.141794,-0.809356,-0.31912,-0.741029,0.158749,-0.854532,NON_ULCER
-0.565918,-0.401635,0.16129,-0.40312,-0.435484,-0.980923,-0.994167,-0.142857,0.139521,-0.956878,-0.011611,-0.876983,0.377845,-0.831014,NON_ULCER
-0.26367,-0.129263,-0.096774,-0.131788,-0.169355,-0.997305,-0.999034,-0.082707,0.15675,-0.957358,0.234449,-0.961044,0.207368,-0.897405,NON_ULCER
