@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-13,15-25,27-29,31-39,41-52,54-76,78-86,88-92,94-120,122-131,133-179,181-186'

@attribute color_bgr_g_intensity1 numeric
@attribute color_lab_a_mean numeric
@attribute color_lab_b_variance numeric
@attribute color_lab_l_intensity2 numeric
@attribute color_luv_u_variance numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_intensity1 numeric
@attribute color_norm_r_frequency1 numeric
@attribute haralick_lab_b_correlation numeric
@attribute haralick_bgr_bg_contrast numeric
@attribute wavelet_bgr_g_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.74502,-0.645063,-0.9921,0.766129,-0.994237,-0.99932,-0.676471,-0.36,-0.567741,-0.761912,-0.504434,NON_ULCER
-0.354582,-0.283843,-0.908476,-0.266129,-0.933679,-0.936528,-0.480392,-0.68,-0.44525,-0.900956,-0.798442,NON_ULCER
-0.641434,-0.28682,-0.961479,-0.491935,-0.953857,-0.980173,-0.421569,-0.432,-0.057423,-0.897033,-0.865571,NON_ULCER
-0.187251,-0.265052,-0.966285,-0.080645,-0.97613,-0.995831,-0.529412,-0.328,-0.39295,-0.992185,0.112788,NON_ULCER
-0.115538,-0.142358,-0.957615,-0.048387,-0.941602,-0.99242,-0.45098,-0.376,-0.119881,-0.904028,-0.90637,NON_ULCER
-0.760956,-0.233105,-0.889296,-0.91129,-0.808608,-0.921749,-0.284314,-0.896,-0.557301,-0.912816,-0.875949,NON_ULCER
0.49004,-0.556613,-0.945129,0.540323,-0.944741,-0.998229,-0.647059,-0.56,-0.58587,-0.774492,-0.533197,NON_ULCER
-0.498008,-0.191062,-0.869827,-0.370968,-0.919008,-0.996289,-0.490196,-0.664,0.465624,-0.944181,-0.846377,NON_ULCER
0.593625,-0.585127,-0.987831,0.435484,-0.9938,-0.997924,-0.647059,-0.944,-0.972702,-0.034912,-0.403195,NON_ULCER
-0.61753,-0.252904,-0.921713,-0.483871,-0.906164,-0.96736,-0.411765,-0.84,-0.445519,-0.851496,-0.804599,NON_ULCER
-0.40239,-0.124126,-0.958716,-0.306452,-0.988026,-0.994823,-0.392157,-0.672,-0.329217,-0.932257,-0.932046,NON_ULCER
0.091633,-0.611315,-0.99738,0.322581,-0.996498,-0.999307,-0.666667,-0.936,-0.981296,-0.912349,-0.70776,NON_ULCER
-0.537849,-0.179791,-0.928855,-0.637097,-0.926068,-0.977835,-0.264706,-0.888,-0.395975,-0.887738,-0.904677,NON_ULCER
-0.513944,-0.185109,-0.82752,-0.379032,-0.894924,-0.986086,-0.411765,-0.776,-0.085827,-0.957509,-0.85721,NON_ULCER
-0.944223,-0.268556,-0.888995,-0.919355,-0.894915,-0.728203,-0.009804,-0.872,-0.181263,-0.89945,-0.831787,NON_ULCER
-0.601594,-0.210177,-0.960791,-0.475806,-0.981598,-0.993732,-0.421569,-0.08,0.215142,-0.932672,-0.886636,NON_ULCER
0.051793,-0.283336,-0.815548,0.201613,-0.866406,-0.981438,-0.588235,-0.888,-0.51631,-0.786245,-0.592548,NON_ULCER
-0.179283,-0.234027,-0.903343,-0.056452,-0.881969,-0.993658,-0.519608,-0.512,-0.176364,-0.920864,-0.756519,NON_ULCER
0.243028,-0.680217,-0.966043,0.298387,-0.993336,-0.996893,-0.676471,-0.96,-0.995463,-0.913304,-0.866793,NON_ULCER
-0.952191,-0.375855,-0.888659,-0.959677,-0.911623,-0.333073,-0.352941,-0.92,0.027239,-0.955157,-0.890607,ULCER
-0.928287,-0.356849,-0.707792,-0.927419,-0.690673,-0.738958,-0.480392,-0.872,0.210732,-0.954719,-0.87981,ULCER
-0.593625,-0.236082,-0.986103,-0.459677,-0.974558,-0.970771,-0.490196,-0.784,-0.724436,-0.894575,-0.832689,ULCER
-0.87251,-0.363795,-0.888893,-0.830645,-0.956167,-0.907099,-0.470588,-0.856,-0.081133,-0.954473,-0.902519,ULCER
-0.888446,-0.274889,-0.516818,-0.774194,-0.828646,-0.764546,-0.558824,-0.696,0.390348,-0.943442,-0.843373,ULCER
-0.968127,-0.466139,-0.91636,-0.919355,-0.995098,-0.860367,-0.617647,-0.816,-0.358924,-0.97854,-0.929772,ULCER
-0.888446,-0.423269,-0.963073,-0.919355,-0.992489,-0.886978,-0.54902,-0.672,-0.109674,-0.973281,-0.934205,ULCER
-0.848606,-0.395108,-0.942271,-0.903226,-0.987976,-0.837091,-0.539216,-0.768,-0.278141,-0.984593,-0.939961,ULCER
-0.832669,-0.352035,-0.973956,-0.91129,-0.988542,-0.957175,-0.54902,-0.752,-0.433961,-0.983352,-0.953093,ULCER
-0.87251,-0.342577,-0.882768,-0.75,-0.970681,-0.777708,-0.568627,-0.928,-0.551793,-0.914922,-0.847262,ULCER
-0.904382,-0.180768,-0.797393,-0.895161,-0.720518,-0.831078,-0.107843,-0.888,-0.50715,-0.897236,-0.780147,ULCER
-0.896414,-0.393137,-0.965461,-0.830645,-0.992258,-0.941961,-0.539216,-0.36,-0.297227,-0.98817,-0.949695,ULCER
-0.920319,-0.516869,-0.946997,-0.919355,-0.995173,-0.837324,-0.735294,-0.8,-0.394229,-0.957387,-0.84782,ULCER
-0.928287,-0.467302,-0.966039,-0.919355,-0.993439,-0.926583,-0.539216,-0.744,-0.568179,-0.993697,-0.959427,ULCER
-0.864542,-0.339655,-0.954614,-0.830645,-0.951685,-0.380568,-0.343137,-0.92,-0.151378,-0.96065,-0.899266,ULCER
-0.920319,-0.427944,-0.976632,-0.919355,-0.961471,-0.652729,-0.617647,-0.824,0.115833,-0.924303,-0.832747,ULCER
-0.856574,-0.369892,-0.874784,-0.943548,-0.885116,-0.651439,-0.245098,-0.904,-0.280031,-0.925973,-0.900582,ULCER
-0.864542,-0.129223,-0.694221,-0.790323,-0.687735,-0.728998,-0.166667,-0.936,-0.418397,-0.951875,-0.840911,ULCER
-0.609562,-0.423187,-0.965807,-0.548387,-0.979748,-0.965286,-0.598039,-0.824,-0.777535,-0.828568,-0.813874,ULCER
-0.920319,-0.486185,-0.947889,-0.927419,-0.993114,-0.740769,-0.647059,-0.88,-0.541097,-0.978267,-0.943577,ULCER
-0.250996,0.091468,-0.991546,-0.080645,-0.99358,-0.997988,-0.382353,0.136,-0.112191,-0.991266,-0.967891,NON_ULCER
-0.330677,0.21591,-0.97185,-0.137097,-0.972593,-0.996948,-0.333333,-0.376,-0.056007,-0.981337,-0.354602,NON_ULCER
-0.243028,0.123271,-0.991253,-0.056452,-0.988132,-0.998503,-0.382353,-0.328,-0.43908,-0.987113,-0.948579,NON_ULCER
-0.227092,0.073419,-0.909838,-0.056452,-0.893516,-0.993368,-0.401961,-0.544,0.192501,-0.933164,-0.895626,NON_ULCER
-0.36255,0.172851,-0.98506,-0.201613,-0.970853,-0.994965,-0.382353,-0.296,-0.334708,-0.968769,-0.882853,NON_ULCER
-0.298805,0.210591,-0.975873,0.056452,-0.965715,-0.996464,-0.352941,-0.2,-0.169877,-0.972368,-0.919784,NON_ULCER
-0.474104,0.128157,-0.986705,-0.403226,-0.941251,-0.963521,-0.294118,-0.768,-0.363887,-0.923336,-0.811141,NON_ULCER
-0.23506,0.035681,-0.981673,-0.080645,-0.969338,-0.997806,-0.421569,-0.152,0.221719,-0.98188,-0.936596,NON_ULCER
-0.585657,0.387914,-0.700458,-0.346774,-0.942734,-0.941836,-0.156863,-0.528,0.498664,-0.941355,-0.856377,NON_ULCER
-0.442231,0.082401,-0.987139,-0.298387,-0.993152,-0.997378,-0.392157,-0.488,-0.488464,-0.987996,-0.52839,NON_ULCER
-0.370518,0.183482,-0.976924,-0.169355,-0.983007,-0.995344,-0.362745,-0.144,0.104249,-0.969519,-0.903887,NON_ULCER
-0.187251,0.098648,-0.986422,0.096774,-0.966963,-0.996158,-0.382353,-0.104,-0.057462,-0.95864,-0.900998,NON_ULCER
-0.378486,0.205893,-0.92336,-0.129032,-0.826473,-0.978209,-0.372549,-0.824,-0.625081,-0.958019,-0.863827,NON_ULCER
-0.498008,0.099606,-0.975939,-0.354839,-0.97153,-0.991363,-0.382353,-0.08,0.011101,-0.979245,-0.898774,NON_ULCER
0.043825,-0.135691,-0.952175,0.169355,-0.941528,-0.994317,-0.519608,-0.192,-0.028395,-0.868431,-0.825906,NON_ULCER
-0.434263,0.120371,-0.961336,-0.258065,-0.966859,-0.994779,-0.372549,-0.32,-0.007239,-0.973534,-0.504502,NON_ULCER
-0.466135,0.05461,-0.975294,-0.290323,-0.993678,-0.994159,-0.401961,-0.184,-0.375909,-0.988813,-0.951765,NON_ULCER
-0.211155,0.08298,-0.985645,0.040323,-0.983553,-0.994419,-0.392157,-0.24,0.218132,-0.929981,-0.843516,NON_ULCER
-0.211155,0.104077,-0.972723,0.024194,-0.963299,-0.995292,-0.382353,-0.336,-0.359946,-0.965225,-0.95715,NON_ULCER
-0.585657,0.230105,-0.926592,-0.379032,-0.943613,-0.965618,-0.264706,-0.656,0.036732,-0.950348,-0.853481,NON_ULCER
-0.888446,-0.439297,-0.965344,-0.943548,-0.989447,-0.883283,-0.509804,-0.88,-0.479456,-0.996489,-0.954893,ULCER
-0.848606,-0.29901,-0.854087,-0.604839,-0.815529,-0.976303,-0.5,-0.816,-0.4578,-0.890431,-0.866141,ULCER
-0.824701,-0.203089,-0.91979,-0.790323,-0.898448,-0.896285,-0.460784,-0.848,-0.325071,-0.884196,-0.523088,ULCER
-0.474104,-0.15337,-0.993745,-0.379032,-1,-0.998674,-0.470588,-0.984,-0.999585,-0.99061,-0.940704,ULCER
-0.880478,-0.503381,-0.976843,-0.927419,-0.998264,-0.916331,-0.607843,-0.616,0.116062,-0.995565,-0.96424,ULCER
-0.40239,-0.223133,-0.986921,-0.048387,-0.994513,-0.992525,-0.519608,-0.984,-0.996808,-0.955852,-0.802696,ULCER
-0.912351,-0.290737,-0.886674,-0.83871,-0.881622,-0.956121,-0.441176,-0.816,-0.405036,-0.924342,-0.740556,ULCER
-0.880478,-0.356553,-0.837996,-0.733871,-0.926786,-0.960733,-0.362745,-0.848,0.432099,-0.93365,-0.69064,ULCER
-0.832669,-0.278774,-0.896223,-0.733871,-0.957819,-0.953774,-0.362745,-0.712,-0.158674,-0.954017,-0.758993,ULCER
-0.856574,-0.257327,-0.942372,-0.790323,-0.926739,-0.945023,-0.401961,-0.808,0.086598,-0.848945,-0.765669,ULCER
-0.378486,-0.220342,-0.978732,-0.282258,-0.995294,-0.976674,-0.539216,-0.984,-0.99495,-0.940894,-0.819017,ULCER
-0.896414,-0.477376,-0.962243,-0.854839,-0.986533,-0.938808,-0.676471,-0.904,-0.495243,-0.995565,-0.964838,ULCER
-0.426295,-0.125973,-0.994541,-0.330645,-0.982591,-0.997251,-0.401961,-0.984,-0.997105,-0.984943,-0.992722,ULCER
-0.36255,-0.151138,-0.998749,-0.16129,-0.994388,-0.992497,-0.54902,-0.976,-0.995518,-0.961341,-0.879419,ULCER
-0.577689,-0.105002,-0.997915,-0.483871,-1,-0.999226,-0.392157,-0.976,-0.997949,-0.983598,-0.987365,ULCER
-0.896414,-0.52853,-0.977101,-0.943548,-0.998244,-0.947954,-0.666667,-0.632,-0.309218,-0.997086,-0.974644,ULCER
-0.768924,-0.166035,-0.848131,-0.709677,-0.920335,-0.93955,-0.431373,-0.776,-0.522597,-0.901287,-0.615236,ULCER
-0.2749,-0.228714,-0.994973,-0.048387,-0.998466,-0.997797,-0.539216,-0.968,-0.998376,-0.986682,-0.867166,ULCER
-0.864542,-0.446095,-0.931744,-0.83871,-0.989639,-0.909759,-0.676471,-0.816,-0.26874,-0.988358,-0.957223,ULCER
-0.904382,-0.448212,-0.95948,-0.927419,-0.986172,-0.931571,-0.470588,-0.792,0.040111,-0.994949,-0.939802,ULCER
-0.896414,-0.424398,-0.914349,-0.830645,-0.981056,-0.86608,-0.627451,-0.728,0.079036,-0.943508,-0.901686,ULCER
0.083665,0.238805,-0.997947,0.314516,-0.991608,-0.999186,-0.441176,0.088,-0.476955,-0.994623,-0.977659,NON_ULCER
0.083665,-0.249856,-0.963225,0.129032,-0.984467,-0.992898,-0.598039,-0.888,-0.962762,-0.807417,-0.895801,NON_ULCER
-0.091633,0.320854,-0.968714,0.137097,-0.987253,-0.994368,-0.411765,0.648,0.418895,-0.987372,-0.953364,NON_ULCER
0.099602,0.248402,-0.99702,0.298387,-0.997195,-0.999036,-0.441176,0.08,0.214964,-0.990769,-0.224054,NON_ULCER
-0.139442,0.278539,-0.984988,0.217742,-0.989058,-0.998161,-0.431373,-0.336,-0.460427,-0.970621,-0.905444,NON_ULCER
-0.043825,0.184099,-0.91757,0.177419,-0.747199,-0.972069,-0.5,-0.768,-0.361985,-0.918127,-0.753976,NON_ULCER
-0.059761,0.265885,-0.988943,0.201613,-0.995656,-0.998214,-0.421569,0.016,-0.281893,-0.983114,-0.948203,NON_ULCER
-0.139442,0.318826,-0.983436,0.080645,-0.988402,-0.997146,-0.401961,-0.096,-0.315837,-0.986378,-0.954029,NON_ULCER
-0.035857,0.270824,-0.98114,0.201613,-0.975309,-0.995797,-0.45098,-0.048,0.245861,-0.923215,-0.86221,NON_ULCER
-0.035857,0.310396,-0.986532,0.403226,-0.98874,-0.99757,-0.421569,0.208,-0.130122,-0.963801,-0.963441,NON_ULCER
0.027888,0.257488,-0.996858,0.225806,-0.99757,-0.999189,-0.431373,0.36,-0.015915,-0.993449,-0.964543,NON_ULCER
0.035857,0.260521,-0.998094,0.282258,-0.992914,-0.998905,-0.441176,0.008,-0.307669,-0.992463,-0.351363,NON_ULCER
0.075697,-0.233642,-0.980367,0.112903,-0.977963,-0.994993,-0.598039,-0.4,-0.60384,-0.969074,-0.827724,NON_ULCER
0.394422,-0.030993,-0.957696,0.483871,-0.940329,-0.990065,-0.578431,-0.072,-0.157254,-0.832722,-0.663602,NON_ULCER
-0.035857,0.319078,-0.990848,0.145161,-0.990801,-0.997877,-0.421569,0.064,-0.036467,-0.960287,-0.905008,NON_ULCER
0.131474,0.232115,-0.960543,0.330645,-0.970463,-0.99258,-0.460784,-0.568,-0.462951,-0.891117,-0.893062,NON_ULCER
0.01992,0.245466,-0.995584,0.225806,-0.983504,-0.99864,-0.431373,0.12,-0.325914,-0.994171,-0.120072,NON_ULCER
0.155378,0.220772,-0.996216,0.346774,-0.997027,-0.999879,-0.45098,0.456,0.256654,-0.993104,0.198819,NON_ULCER
-0.187251,0.384672,-0.913369,0.032258,-0.948494,-0.987221,-0.431373,-0.544,-0.106838,-0.938351,-0.752725,NON_ULCER
-0.075697,-0.162503,-1,0.040323,-1,-0.999132,-0.588235,-0.976,-0.99737,-1,-0.950291,NON_ULCER
-0.14741,0.252935,-0.989004,0.112903,-0.972823,-0.996401,-0.411765,0.008,0.290326,-0.988341,-0.955421,NON_ULCER
-0.856574,-0.269487,-0.939108,-0.758065,-0.905028,-0.958771,-0.264706,-0.88,-0.244271,-0.895653,-0.67614,ULCER
-0.808765,-0.397665,-0.919995,-0.83871,-0.956796,-0.788775,-0.598039,-0.712,0.089903,-0.975763,-0.910909,ULCER
-0.904382,-0.490512,-0.969702,-0.919355,-0.997135,-0.956657,-0.607843,-0.8,-0.504646,-0.99543,-0.962352,ULCER
-0.840637,-0.353634,-0.974688,-0.822581,-0.966575,-0.950663,-0.529412,-0.712,-0.424579,-0.985006,-0.933153,ULCER
-0.880478,-0.505403,-0.982079,-0.927419,-0.995938,-0.922305,-0.578431,-0.64,-0.128401,-0.990712,-0.946647,ULCER
-0.537849,-0.127446,-0.965003,-0.451613,-0.978022,-0.994015,-0.392157,-0.832,-0.77028,-0.913899,-0.705632,ULCER
1,-0.15337,-1,1,-0.993862,-1,1,-1,-0.999986,-0.996574,-0.967395,ULCER
-0.840637,-0.213674,-0.854175,-0.790323,-0.954692,-0.914974,-0.323529,-0.88,-0.126519,-0.975186,-0.912698,ULCER
-0.896414,-0.507503,-0.976805,-0.895161,-0.999469,-0.964874,-0.666667,-0.808,-0.360006,-0.989919,-0.936773,ULCER
-0.87251,-0.262628,-0.930525,-0.774194,-0.958155,-0.888219,-0.343137,-0.752,-0.214659,-0.930931,-0.920987,ULCER
-0.880478,-0.375596,-0.746808,-0.75,-0.859696,-0.93007,-0.656863,-0.64,0.221398,-0.966254,-0.842938,ULCER
-0.760956,-0.138452,-0.987123,-0.677419,-0.975067,-0.96567,-0.372549,-0.848,-0.731708,-0.951354,-0.876952,ULCER
-0.888446,-0.333596,-0.968366,-0.822581,-0.964263,-0.911966,-0.245098,-0.904,-0.657679,-0.975602,-0.954883,ULCER
-0.74502,-0.120239,-0.959558,-0.717742,-0.970199,-0.964579,-0.303922,-0.768,-0.573533,-0.957544,-0.730396,ULCER
-0.896414,-0.442965,-0.839779,-0.854839,-0.855795,-0.666576,-0.656863,-0.76,0.331955,-0.925232,-0.82658,ULCER
-0.904382,-0.452936,-0.927346,-0.91129,-0.968257,-0.831883,-0.588235,-0.784,0.074783,-0.97793,-0.872328,ULCER
-0.904382,-0.433666,-0.917606,-0.895161,-0.944318,-0.832203,-0.333333,-0.904,-0.096602,-0.960739,-0.94941,ULCER
-0.896414,-0.489648,-0.891858,-0.830645,-0.982311,-0.822039,-0.656863,-0.856,-0.177456,-0.983909,-0.9304,ULCER
0.115538,0.471781,-0.993889,0.427419,-0.981095,-0.997374,-0.431373,-0.4,-0.569547,-0.971902,-0.939788,NON_ULCER
-0.035857,0.528416,-0.99048,0.241935,-0.985607,-0.99741,-0.392157,0.36,-0.006943,-0.97882,-0.939064,NON_ULCER
-0.139442,0.503009,-0.987829,0.112903,-0.928378,-0.996395,-0.362745,-0.304,-0.329716,-0.977283,-0.922102,NON_ULCER
0.099602,0.455127,-0.999678,0.330645,-0.989795,-0.998319,-0.421569,-0.424,-0.680949,-0.985737,-0.955285,NON_ULCER
-0.179283,0.199419,-0.960689,0.024194,-0.895361,-0.993918,-0.480392,-0.36,-0.433832,-0.925553,-0.816002,NON_ULCER
0.067729,0.46757,-0.990672,0.314516,-0.985134,-0.999141,-0.411765,-0.056,0.002045,-0.981902,-0.941688,NON_ULCER
-0.14741,0.567469,-0.989227,0.072581,-0.986259,-0.997424,-0.343137,0.096,0.418339,-0.987195,-0.912918,NON_ULCER
-0.211155,0.56662,-0.99575,0.048387,-0.990803,-0.998607,-0.333333,-0.248,-0.24089,-0.995746,-0.966554,NON_ULCER
-0.227092,0.374424,-0.945814,0,-0.929346,-0.994847,-0.411765,-0.72,0.122325,-0.967424,-0.875983,NON_ULCER
-0.258964,0.501384,-0.996784,-0.016129,-0.967873,-0.994932,-0.323529,-0.592,-0.499068,-0.996558,-0.96192,NON_ULCER
-0.123506,0.215408,-0.930391,0.064516,-0.918086,-0.995403,-0.460784,-0.288,0.102615,-0.944709,-0.789507,NON_ULCER
-0.290837,0.267656,-0.961501,0,-0.963908,-0.990717,-0.441176,-0.48,-0.098149,-0.97666,-0.899184,NON_ULCER
-0.083665,0.057158,-0.936313,0.112903,-0.911081,-0.990301,-0.558824,-0.528,-0.277271,-0.937727,-0.781593,NON_ULCER
-0.290837,0.441345,-0.991738,-0.064516,-0.9765,-0.996949,-0.343137,-0.048,-0.279053,-0.995199,-0.963325,NON_ULCER
-0.250996,0.476941,-0.995267,0,-0.96312,-0.998446,-0.343137,-0.128,-0.249256,-0.995811,-0.967268,NON_ULCER
-0.314741,0.48232,-0.976307,-0.016129,-0.922656,-0.994969,-0.323529,-0.264,-0.004035,-0.990562,-0.935367,NON_ULCER
0.067729,-0.127085,-0.922945,0.137097,-0.928046,-0.994661,-0.578431,-0.472,-0.355896,-0.932385,-0.822746,NON_ULCER
-0.075697,-0.095948,-0.934137,0.032258,-0.931466,-0.990773,-0.519608,-0.368,0.077667,-0.906202,0.000999,NON_ULCER
-0.912351,-0.250698,-0.818272,-0.927419,-0.681661,-0.6865,-0.264706,-0.928,-0.403299,-0.724516,-0.739353,ULCER
-0.928287,-0.11584,-0.630717,-0.75,-0.420351,-0.585628,0.078431,-0.904,-0.226794,-0.886752,-0.82246,ULCER
-0.52988,0.162355,-0.954306,-0.225806,-0.697201,-0.958388,-0.303922,-0.96,-0.974288,-0.892991,-0.852289,ULCER
-0.466135,-0.348008,-0.986238,-0.201613,-0.950539,-0.987019,-0.490196,-0.992,-0.994693,-0.911413,-0.909758,ULCER
-0.458167,-0.342468,-0.939287,1,-0.631641,-0.911734,-0.509804,-0.984,-0.994242,-0.88797,-0.972047,ULCER
-0.49004,-0.350101,-0.977559,0.282258,-0.957444,-0.977984,-0.568627,-0.976,-0.994721,-0.699625,-0.905358,ULCER
-0.896414,-0.161249,-0.824199,-0.790323,-0.697041,-0.439411,-0.313725,-0.92,-0.472859,-0.496854,-0.854446,ULCER
-0.537849,-0.213474,-0.978094,-0.282258,-0.954012,-0.962805,-0.441176,-0.952,-0.977732,-0.897121,-0.959788,ULCER
-0.824701,0.320262,-0.556344,-0.604839,-0.240396,-0.843056,-0.029412,-0.872,-0.108144,-0.789979,-0.720723,ULCER
-0.920319,-0.029315,-0.706075,-0.75,-0.331241,-0.712676,-0.009804,-0.88,-0.127412,-0.673554,-0.800785,ULCER
-0.848606,0.13717,-0.647935,-0.717742,-0.437819,-0.611732,0.019608,-0.928,-0.220267,-0.315116,-0.750666,ULCER
-0.896414,-0.171235,-0.889065,-0.774194,-0.76834,-0.731622,-0.117647,-0.912,-0.227155,-0.677499,-0.823372,ULCER
-0.426295,0.011857,-0.959956,-0.491935,-0.861076,-0.880984,-0.431373,-0.968,-0.939402,-0.781568,-0.874571,ULCER
-0.912351,-0.096471,-0.828524,-0.822581,-0.770006,-0.751107,-0.117647,-0.88,-0.3239,-0.835874,-0.912845,ULCER
-0.266932,-0.005932,-0.974113,-0.258065,-0.918429,-0.970734,-0.431373,-0.936,-0.95061,-0.789149,-0.806672,ULCER
-0.561753,-0.312429,-0.989444,-0.491935,-0.988185,-0.976724,-0.509804,-0.976,-0.99478,-0.870287,-0.938956,ULCER
-0.896414,-0.31615,-0.925744,-0.895161,-0.785129,-0.60245,-0.313725,-0.92,-0.480007,-0.759186,-0.858494,ULCER
-0.87251,-0.1892,-0.873228,-0.790323,-0.816401,-0.703519,-0.009804,-0.944,-0.530029,-0.666124,-0.869241,ULCER
-0.880478,0.251063,-0.848761,-0.75,-0.672091,-0.894717,0,-0.88,-0.48205,-0.881665,-0.709147,ULCER
-0.832669,0.283914,-0.932428,-0.693548,-0.802763,-0.948485,0.137255,-0.56,0.074437,-0.98561,-0.958369,ULCER
-0.354582,-0.131046,-0.955159,-0.193548,-0.875131,-0.9424,-0.490196,-0.984,-0.989906,-0.856827,-0.909228,ULCER
-0.87251,0.263123,-0.848207,-0.725806,-0.66557,-0.750775,0.205882,-0.76,-0.217133,-0.765716,-0.893021,ULCER
-0.521912,0.005524,-0.973007,-0.346774,-0.886159,-0.966447,-0.441176,-0.976,-0.967175,-0.837911,-0.949208,ULCER
-0.290837,-0.390272,-0.987269,-0.322581,-0.913016,-0.986365,-0.607843,-0.976,-0.952242,-0.675265,-0.923498,ULCER
-0.880478,0.37781,-0.959922,-0.677419,-0.922159,-0.888035,0.254902,-0.824,-0.026489,-0.952431,-0.929127,ULCER
0.027888,-0.281734,-0.989427,0.137097,-0.959793,-0.986168,-0.54902,-0.976,-0.989946,-0.75637,-0.862045,ULCER
-0.896414,0.163525,-0.786394,-0.846774,-0.649332,-0.913561,0.156863,-0.8,-0.039354,-0.983844,-0.974841,ULCER
-0.61753,0.090008,-0.869465,-0.217742,-0.798726,-0.911555,-0.284314,-0.968,-0.911873,-0.66533,-0.90965,ULCER
-0.880478,-0.082927,-0.827728,-0.75,-0.685949,-0.834365,0.029412,-0.896,-0.449586,-0.980275,-0.963654,ULCER
-0.816733,0.10918,-0.650724,-0.669355,-0.488521,-0.610601,0.058824,-0.904,-0.572741,-0.510026,-0.799535,ULCER
-0.888446,0.295074,-0.77421,-0.709677,-0.525451,-0.903713,0.215686,-0.896,-0.430521,-0.99181,-0.96979,ULCER
-0.87251,0.412576,-0.869229,-0.693548,-0.792104,-0.770707,0.196078,-0.848,0.524572,-0.660435,-0.845057,ULCER
-0.920319,-0.129053,-0.829207,-0.903226,-0.724947,-0.730454,0.068627,-0.896,-0.438435,-0.942379,-0.959471,ULCER
-0.920319,-0.125682,-0.853672,-0.830645,-0.732152,-0.767104,-0.078431,-0.928,-0.569907,-0.829309,-0.888131,ULCER
-0.792829,0.311643,-0.793519,-0.612903,-0.597727,-0.797344,0.117647,-0.744,0.781094,-0.761882,-0.81408,ULCER
-0.864542,0.20654,-0.835454,-0.677419,-0.835723,-0.684161,-0.117647,-0.912,0.12626,-0.371822,-0.735349,ULCER
-0.880478,0.121193,-0.447417,-0.854839,-0.078688,-0.803818,0.166667,-0.8,0.366987,-0.966426,-0.96273,ULCER
-0.87251,-0.225062,-0.736415,-0.83871,-0.606822,-0.143513,-0.509804,-0.88,-0.147615,-0.767531,-0.820938,ULCER
-0.912351,-0.32987,-0.895808,-0.895161,-0.866774,-0.584065,-0.235294,-0.896,-0.328367,-0.889224,-0.77511,ULCER
-0.665339,0.177935,-0.936173,-0.483871,-0.852735,-0.837731,-0.098039,-0.904,-0.507837,-0.841917,-0.769698,ULCER
-0.864542,0.239364,-0.781708,-0.677419,-0.626596,-0.764437,0.127451,-0.84,-0.119999,-0.597322,-0.73746,ULCER
-0.87251,0.394671,-0.860646,-0.709677,-0.724643,-0.883701,0.245098,-0.784,0.066848,-0.980298,-0.957544,ULCER
-0.87251,0.317961,-0.801495,-0.669355,-0.77813,-0.764905,0.156863,-0.816,0.004753,-0.734454,-0.709515,ULCER
-0.864542,0.358075,-0.919102,-0.701613,-0.785156,-0.913673,0.176471,-0.736,0.285621,-0.971179,-0.91591,ULCER
-0.330677,0.133354,-0.971226,-0.145161,-0.957496,-0.989456,-0.392157,-0.984,-0.994553,-0.911716,-0.947968,ULCER
-0.816733,0.204694,-0.409529,-0.620968,0.202923,-0.761573,0.098039,-0.88,0.463375,-0.960407,-0.951225,ULCER
-0.864542,0.3675,-0.747476,-0.669355,-0.445467,-0.9117,0.22549,-0.832,-0.011497,-0.974393,-0.968272,ULCER
-0.920319,-0.413735,-0.886421,-0.766129,-0.889616,-0.508249,-0.411765,-0.912,-0.14389,-0.930823,-0.942919,ULCER
-0.896414,0.273165,-0.106539,-0.612903,0.782035,-0.809324,0.245098,-0.744,0.47184,-0.934134,-0.944161,ULCER
-0.40239,0.083341,-0.96501,-0.201613,-0.968192,-0.959457,-0.323529,-0.976,-0.986037,-0.832981,-0.880458,ULCER
-0.2749,0.06987,-0.995532,-0.258065,-0.958497,-0.981811,-0.401961,-0.992,-0.995112,-0.880024,-0.947252,ULCER
-0.848606,0.422311,-0.635322,-0.620968,-0.611268,-0.751901,0.088235,-0.848,0.557261,-0.663619,-0.871771,ULCER
-0.824701,0.132874,-0.379828,-0.532258,0.274013,-0.679279,0.068627,-0.928,-0.491163,-0.672704,-0.797339,ULCER
-0.864542,0.328417,-0.900203,-0.725806,-0.761803,-0.84654,0.176471,-0.864,-0.291302,-0.910419,-0.847597,ULCER
-0.87251,0.472082,-0.883634,-0.604839,-0.750347,-0.932274,0.235294,-0.84,-0.063721,-0.97877,-0.949489,ULCER
-0.856574,0.361908,-0.848548,-0.637097,-0.819416,-0.697444,0.205882,-0.856,-0.275079,-0.817011,-0.783677,ULCER
-0.888446,-0.145826,-0.663602,-0.927419,-0.441961,-0.521967,-0.137255,-0.92,-0.170089,-0.826575,-0.901979,ULCER
-0.904382,-0.393191,-0.846224,-0.854839,-0.868686,-0.6264,-0.5,-0.904,-0.519152,-0.94991,-0.922323,ULCER
-0.840637,0.472195,-0.863787,-0.604839,-0.765474,-0.954779,0.22549,-0.8,-0.429347,-0.976595,-0.824829,ULCER
