@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-6,8-40,42-54,56-77,79-84,86-121,124-129,131-158,160-185'

@attribute color_bgr_b_centroid numeric
@attribute color_lab_a_intensity2 numeric
@attribute color_luv_l_centroid numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_intensity1 numeric
@attribute haralick_luv_u_contrast numeric
@attribute haralick_luv_u_energy numeric
@attribute haralick_luv_v_homogeneity numeric
@attribute lbph_bgr_b_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.7751,-0.271429,-0.52459,-0.937694,-0.754941,-0.949615,-0.8929,-0.720176,0.744042,-0.885812,ULCER
-0.526104,-0.3,-0.393443,-0.980365,-0.517787,-0.926504,-0.840904,-0.617208,0.813063,-0.931322,ULCER
-0.662651,-0.242857,-0.401639,-0.979107,-0.628458,-0.972125,-0.774853,-0.617458,0.698145,-0.958831,ULCER
-0.566265,-0.385714,-0.393443,-0.93469,-0.612648,-0.941811,-0.941848,-0.809457,0.737829,-0.94216,ULCER
-0.582329,-0.328571,-0.401639,-0.985353,-0.509881,-0.963421,-0.858974,-0.70427,0.733473,-0.922726,ULCER
-0.534137,-0.342857,-0.344262,-0.992347,-0.509881,-0.942674,-0.860947,-0.709802,0.825874,-0.934581,ULCER
-0.702811,-0.285714,-0.483607,-0.980832,-0.604743,-0.961095,-0.842128,-0.683989,0.787449,-0.907348,ULCER
-0.73494,-0.385714,-0.557377,-0.920089,-0.557312,-0.922977,-0.961436,-0.867269,0.573799,-0.945474,ULCER
-0.694779,-0.242857,-0.459016,-0.972145,-0.612648,-0.956818,-0.716823,-0.518178,0.829399,-0.955515,ULCER
-0.710843,-0.342857,-0.516393,-0.921281,-0.612648,-0.842053,-0.819231,-0.513066,0.68338,-0.899197,ULCER
-0.598394,-0.342857,-0.442623,-0.945993,-0.541502,-0.818455,-0.854265,-0.462066,0.802391,-0.821589,ULCER
0.13253,-0.614286,0.295082,-0.997118,-0.399209,-0.954229,-0.964375,-0.910846,0.335721,-0.844831,ULCER
-0.124498,-0.514286,-0.04918,-0.998476,-0.407115,-0.958469,-0.623518,-0.462441,0.876732,-0.208471,NON_ULCER
-0.100402,-0.471429,0.090164,-0.997914,-0.391304,-0.975501,-0.87184,-0.819839,0.677178,-0.942233,NON_ULCER
-0.196787,-0.485714,-0.07377,-0.997732,-0.407115,-0.950815,-0.737814,-0.521254,0.938523,-0.941839,NON_ULCER
-0.220884,-0.542857,-0.065574,-0.998849,-0.422925,-0.979253,-0.90784,-0.844457,0.602157,-0.940397,NON_ULCER
0.036145,-0.5,0.229508,-0.997306,-0.391304,-0.964471,-0.941289,-0.865938,0.795923,-0.939553,NON_ULCER
-0.140562,-0.485714,-0.02459,-0.996196,-0.407115,-0.962408,-0.888758,-0.791116,0.683994,-0.882937,NON_ULCER
-0.269076,-0.542857,-0.090164,-0.997163,-0.438735,-0.974864,-0.84434,-0.770353,0.821622,-0.494291,NON_ULCER
-0.172691,-0.628571,-0.090164,-0.987762,-0.375494,-0.892251,-0.924721,-0.814116,0.565416,-0.928344,NON_ULCER
-0.180723,-0.657143,-0.065574,-0.999127,-0.383399,-0.989833,-0.823379,-0.780832,0.603526,-0.972059,NON_ULCER
-0.052209,-0.614286,0.02459,-0.998602,-0.359684,-0.986044,-0.941648,-0.915844,0.476455,-0.964826,NON_ULCER
-0.108434,-0.585714,0.065574,-0.997725,-0.422925,-0.979666,-0.911377,-0.83897,0.633834,-0.664344,NON_ULCER
-0.212851,-0.671429,-0.106557,-0.999101,-0.375494,-0.989833,-0.731277,-0.720333,0.637815,-0.972463,NON_ULCER
0.212851,-0.557143,0.319672,-0.998393,-0.375494,-0.965184,-0.930258,-0.880532,0.609102,-0.97155,NON_ULCER
-0.148594,-0.642857,0.016393,-0.999171,-0.422925,-0.992422,-0.832868,-0.799613,0.546987,-0.371841,NON_ULCER
0.084337,-0.485714,0.172131,-0.996737,-0.375494,-0.885235,-0.81634,-0.586499,0.882139,-0.917552,NON_ULCER
-0.204819,-0.628571,-0.032787,-0.998181,-0.422925,-0.974864,-0.691569,-0.523865,0.706206,-0.400497,NON_ULCER
-0.253012,-0.585714,-0.147541,-0.996508,-0.41502,-0.961958,-0.607053,-0.293492,0.781089,-0.744775,NON_ULCER
-0.068273,-0.614286,0.016393,-0.997801,-0.375494,-0.942899,-0.739294,-0.532178,0.665416,-0.841225,NON_ULCER
-0.204819,-0.6,-0.07377,-0.998194,-0.407115,-0.973851,-0.848811,-0.751689,0.546214,-0.965254,NON_ULCER
-0.24498,-0.542857,-0.098361,-0.997796,-0.422925,-0.966235,-0.938747,-0.89605,0.68001,-0.939019,NON_ULCER
-0.24498,-0.542857,-0.106557,-0.999259,-0.41502,-0.981279,-0.808711,-0.689208,0.703695,-0.975371,NON_ULCER
-0.084337,-0.6,0.172131,-0.998828,-0.422925,-0.95149,-0.845683,-0.713289,0.663531,-0.578434,NON_ULCER
-0.24498,-0.542857,-0.098361,-0.999203,-0.41502,-0.995085,-0.933732,-0.919644,0.462506,-0.985997,NON_ULCER
-0.204819,-0.428571,-0.172131,-0.996909,-0.422925,-0.971712,-0.822114,-0.668333,0.272772,-0.896166,NON_ULCER
-0.317269,-0.557143,-0.196721,-0.99827,-0.41502,-0.973475,-0.625222,-0.530646,0.804539,-0.867412,NON_ULCER
-0.028112,-0.6,0.188525,-0.996825,-0.422925,-0.929243,-0.820222,-0.581003,0.876397,0.133819,NON_ULCER
-0.518072,-0.485714,-0.344262,-0.972545,-0.486166,-0.946801,-0.879466,-0.704627,0.144276,-0.938332,NON_ULCER
-0.13253,-0.657143,0.008197,-0.999296,-0.399209,-0.971187,-0.599603,-0.463553,0.619668,-0.952132,NON_ULCER
-0.036145,-0.471429,0.090164,-0.999169,-0.41502,-0.980791,-0.866425,-0.827076,0.571298,-0.965671,NON_ULCER
-0.156627,-0.657143,-0.02459,-0.99936,-0.383399,-0.986419,-0.804552,-0.771957,0.536515,-0.971063,NON_ULCER
0.012048,-0.485714,0.147541,-0.998776,-0.407115,-0.942336,-0.677666,-0.510484,0.782036,-0.908878,NON_ULCER
-0.212851,-0.571429,-0.032787,-0.997904,-0.43083,-0.98323,-0.880004,-0.767707,0.839182,-0.974184,NON_ULCER
-0.092369,-0.442857,0.016393,-0.994403,-0.383399,-0.924853,-0.819454,-0.572106,0.785913,-0.895285,NON_ULCER
-0.277108,-0.6,-0.122951,-0.998392,-0.438735,-0.980754,-0.829155,-0.703833,0.711014,-0.467329,NON_ULCER
-0.39759,-0.428571,-0.270492,-0.984541,-0.44664,-0.954079,-0.803227,-0.612677,0.39033,-0.898322,NON_ULCER
-0.02008,-0.5,0.106557,-0.994353,-0.399209,-0.9169,-0.871797,-0.713269,0.647532,-0.877089,NON_ULCER
0.028112,-0.628571,0.090164,-0.99826,-0.375494,-0.97899,-0.817549,-0.736189,0.582858,-0.902025,NON_ULCER
-0.092369,-0.5,0,-0.995816,-0.383399,-0.94605,-0.933652,-0.809645,0.544555,-0.897448,NON_ULCER
-0.188755,-0.571429,0.02459,-0.999166,-0.422925,-0.96811,-0.565262,-0.438647,0.854837,-0.738626,NON_ULCER
0.012048,-0.6,0.229508,-0.99837,-0.41502,-0.910109,-0.500014,-0.284168,0.924881,-0.621811,NON_ULCER
0.124498,-0.657143,0.336066,-0.998377,-0.407115,-0.952766,-0.874596,-0.73352,0.826375,-0.96151,NON_ULCER
-0.140562,-0.557143,-0.008197,-0.997549,-0.43083,-0.975351,-0.919846,-0.833551,-0.026061,-0.902633,NON_ULCER
-0.060241,-0.642857,0.106557,-0.999385,-0.399209,-0.983192,-0.835489,-0.783251,0.590081,-0.955511,NON_ULCER
-0.116466,-0.471429,0.057377,-0.996732,-0.43083,-0.954829,-0.795123,-0.566927,0.393759,-0.902736,NON_ULCER
-0.204819,-0.614286,-0.016393,-0.999231,-0.43083,-0.992872,-0.907155,-0.880113,0.536514,-0.379477,NON_ULCER
-0.502008,-0.485714,-0.377049,-0.983905,-0.454545,-0.93367,-0.798706,-0.51049,0.526112,-0.866243,NON_ULCER
-0.293173,-0.5,-0.114754,-0.994957,-0.41502,-0.965109,-0.826085,-0.674109,0.669735,-0.91651,NON_ULCER
-0.140562,-0.6,0.016393,-0.995982,-0.407115,-0.954454,-0.687534,-0.454419,0.80524,-0.88435,NON_ULCER
-0.156627,-0.5,0.008197,-0.99918,-0.422925,-0.985856,-0.878783,-0.821238,0.553781,-0.976749,NON_ULCER
-0.108434,-0.657143,0.040984,-0.999114,-0.407115,-0.983155,-0.630208,-0.573271,0.699517,-0.951115,NON_ULCER
-0.261044,-0.414286,-0.131148,-0.989768,-0.422925,-0.814703,-0.937676,-0.758152,0.124345,-0.891289,NON_ULCER
-0.236948,-0.528571,-0.114754,-0.99878,-0.41502,-0.983868,-0.796622,-0.782889,0.808618,-0.951425,NON_ULCER
-0.092369,-0.571429,0.04918,-0.997703,-0.399209,-0.92294,-0.745936,-0.465773,0.805114,-0.8978,NON_ULCER
-0.124498,-0.571429,0.040984,-0.999371,-0.422925,-0.978915,-0.709426,-0.683614,0.70485,-0.016768,NON_ULCER
0.068273,-0.6,0.147541,-0.996424,-0.367589,-0.943124,-0.934884,-0.846322,0.606913,-0.8744,NON_ULCER
-0.140562,-0.628571,0.040984,-0.999475,-0.422925,-0.978728,-0.724788,-0.637021,0.640042,-0.938668,NON_ULCER
-0.220884,-0.514286,-0.04918,-0.998256,-0.43083,-0.990546,-0.955334,-0.924019,0.302889,-0.96117,NON_ULCER
-0.228916,-0.528571,-0.172131,-0.998262,-0.407115,-0.963196,-0.749516,-0.646739,0.821407,-0.91373,NON_ULCER
-0.269076,-0.528571,-0.139344,-0.997193,-0.41502,-0.968261,-0.419375,-0.335679,0.901721,-0.674543,NON_ULCER
-0.100402,-0.585714,0.081967,-0.998488,-0.422925,-0.963721,-0.863805,-0.733176,0.667054,-0.9515,NON_ULCER
-0.212851,-0.557143,-0.081967,-0.998745,-0.407115,-0.990171,-0.889368,-0.858738,0.606432,-0.972361,NON_ULCER
-0.028112,-0.557143,0.106557,-0.99819,-0.399209,-0.96072,-0.871823,-0.827391,0.551194,-0.887386,NON_ULCER
-0.164659,-0.542857,0.016393,-0.998257,-0.422925,-0.954717,-0.542086,-0.355767,0.696129,-0.904229,NON_ULCER
-0.228916,-0.528571,-0.090164,-0.998957,-0.41502,-0.972838,-0.452752,-0.44196,0.777897,0.007721,NON_ULCER
-0.220884,-0.514286,-0.090164,-0.999859,-0.41502,-0.999137,-0.948408,-0.962519,0.214912,-0.985473,NON_ULCER
-0.269076,-0.485714,-0.180328,-0.995067,-0.391304,-0.95708,-0.883604,-0.794608,0.601916,-0.891785,NON_ULCER
-0.204819,-0.514286,-0.040984,-0.999196,-0.407115,-0.98972,-0.895548,-0.843519,0.51823,-0.928234,NON_ULCER
-0.253012,-0.528571,-0.090164,-0.997131,-0.43083,-0.965259,-0.818153,-0.67939,0.75452,-0.916291,NON_ULCER
-0.148594,-0.528571,0.008197,-0.998932,-0.41502,-0.979516,-0.771222,-0.694739,0.815519,0.001413,NON_ULCER
-0.261044,-0.757143,-0.081967,-0.99161,-0.399209,-0.913148,-0.713018,-0.492955,0.757213,-0.543815,ULCER
-0.670683,-0.528571,-0.598361,-0.991592,-0.470356,-0.970286,-0.800523,-0.676614,0.645449,-0.946168,ULCER
-0.662651,-0.471429,-0.565574,-0.981618,-0.501976,-0.946125,-0.790381,-0.527896,0.78019,-0.911407,ULCER
-0.662651,-0.428571,-0.557377,-0.989971,-0.517787,-0.965897,-0.966712,-0.914238,0.624975,-0.952053,ULCER
-0.62249,-0.6,-0.54918,-0.965258,-0.462451,-0.967848,-0.871682,-0.723208,0.6283,-0.82667,ULCER
-0.614458,-0.471429,-0.508197,-0.971685,-0.486166,-0.925604,-0.720281,-0.404973,0.829609,-0.899758,ULCER
-0.662651,-0.471429,-0.565574,-0.977202,-0.494071,-0.857397,-0.70579,-0.338929,0.80637,-0.828582,ULCER
-0.646586,-0.585714,-0.598361,-0.982145,-0.44664,-0.904069,-0.680371,-0.283085,0.78308,-0.926584,ULCER
-0.493976,-0.571429,-0.401639,-0.977561,-0.438735,-0.898404,-0.836575,-0.577609,0.849413,-0.832865,ULCER
-0.421687,-0.585714,-0.303279,-0.99856,-0.422925,-0.993435,-0.987638,-0.9743,0.348978,-0.977116,ULCER
-0.718876,-0.557143,-0.663934,-0.989093,-0.486166,-0.979403,-0.854659,-0.753489,0.74733,-0.957998,ULCER
-0.670683,-0.471429,-0.590164,-0.94261,-0.454545,-0.869628,-0.821434,-0.462084,0.832401,-0.86177,ULCER
-0.863454,-0.414286,-0.680328,-0.941762,-0.699605,-0.96751,-0.885442,-0.747583,0.676129,-0.972468,ULCER
-0.678715,-0.5,-0.647541,-0.98188,-0.501976,-0.980979,-0.905274,-0.822926,0.723158,-0.917411,ULCER
-0.791165,-0.457143,-0.696721,-0.992977,-0.573123,-0.985894,-0.831066,-0.762395,0.414028,-0.975717,ULCER
-0.783133,-0.471429,-0.737705,-0.981895,-0.557312,-0.968786,-0.747345,-0.575834,0.606718,-0.966814,ULCER
-0.791165,-0.457143,-0.647541,-0.984781,-0.596838,-0.947176,-0.398226,-0.115212,0.671521,-0.933328,ULCER
-0.791165,-0.457143,-0.696721,-0.990836,-0.565217,-0.997336,-0.93913,-0.93355,0.036257,-0.98741,ULCER
-0.823293,-0.457143,-0.704918,-0.979316,-0.644269,-0.979666,-0.900754,-0.81227,0.637763,-0.974948,ULCER
-0.791165,-0.571429,-0.770492,-0.842985,-0.478261,-0.947439,-0.899829,-0.760707,0.493593,-0.946201,ULCER
-0.799197,-0.471429,-0.713115,-0.966955,-0.573123,-0.8912,-0.854979,-0.576802,0.771484,-0.931947,ULCER
-0.751004,-0.485714,-0.663934,-0.970581,-0.541502,-0.922752,-0.460675,-0.089399,0.806902,-0.918558,ULCER
-0.783133,-0.5,-0.729508,-0.974318,-0.501976,-0.951378,-0.604474,-0.321335,0.744492,-0.942158,ULCER
-0.855422,-0.628571,-0.885246,-0.901353,-0.438735,-0.891013,-0.722819,-0.332085,0.72052,-0.753076,ULCER
-0.759036,-0.457143,-0.696721,-0.970984,-0.557312,-0.966947,-0.687479,-0.516397,0.724635,-0.958813,ULCER
-0.807229,-0.542857,-0.819672,-0.95622,-0.525692,-0.810539,-0.678572,-0.201992,0.710558,-0.718119,ULCER
-0.7751,-0.5,-0.713115,-0.979369,-0.525692,-0.935471,-0.515959,-0.113524,0.764086,-0.925564,ULCER
-0.831325,-0.571429,-0.852459,-0.9813,-0.494071,-0.970249,-0.783861,-0.529428,0.572688,-0.961957,ULCER
-0.7751,-0.671429,-0.786885,-0.980055,-0.422925,-0.989458,-0.949642,-0.9088,0.338439,-0.943646,ULCER
-0.759036,-0.471429,-0.672131,-0.937954,-0.486166,-0.906695,-0.821024,-0.57699,0.77571,-0.894218,ULCER
-0.807229,-0.5,-0.754098,-0.993554,-0.541502,-0.985068,-0.919015,-0.851394,0.702187,-0.966593,ULCER
-0.799197,-0.457143,-0.721311,-0.967842,-0.549407,-0.969311,-0.944887,-0.854488,0.694852,-0.96183,ULCER
-0.751004,-0.571429,-0.721311,-0.969264,-0.470356,-0.975464,-0.864135,-0.766707,0.274521,-0.971264,ULCER
-0.767068,-0.5,-0.729508,-0.96404,-0.525692,-0.944962,-0.907141,-0.781033,0.538355,-0.95902,ULCER
-0.73494,-0.442857,-0.598361,-0.977875,-0.573123,-0.954904,-0.946422,-0.837176,0.635827,-0.909686,ULCER
-0.751004,-0.457143,-0.663934,-0.9821,-0.525692,-0.981467,-0.844182,-0.74952,0.684484,-0.953165,ULCER
-0.726908,-0.471429,-0.680328,-0.98027,-0.501976,-0.993472,-0.955243,-0.931863,0.258668,-0.963483,ULCER
-0.807229,-0.485714,-0.737705,-0.991895,-0.565217,-0.994785,-0.959356,-0.929175,0.578574,-0.989132,ULCER
-0.73494,-0.471429,-0.598361,-0.992268,-0.581028,-0.971712,-0.959172,-0.897144,0.635099,-0.935682,ULCER
-0.807229,-0.428571,-0.688525,-0.926366,-0.620553,-0.883772,-0.955961,-0.841582,0.650515,-0.879504,ULCER
-0.718876,-0.485714,-0.631148,-0.986497,-0.509881,-0.979478,-0.862743,-0.748926,0.692098,-0.960951,ULCER
-0.767068,-0.485714,-0.704918,-0.933571,-0.541502,-0.931606,-0.909325,-0.714395,0.639501,-0.716638,ULCER
-0.686747,-0.514286,-0.622951,-0.981329,-0.478261,-0.961132,-0.773768,-0.598865,0.833091,-0.909899,ULCER
-0.678715,-0.5,-0.532787,-0.985239,-0.501976,-0.910747,-0.661675,-0.219148,0.881911,-0.804721,ULCER
-0.694779,-0.528571,-0.631148,-0.957525,-0.478261,-0.945563,-0.761391,-0.534209,0.755513,-0.920964,ULCER
-0.710843,-0.485714,-0.606557,-0.982494,-0.501976,-0.96616,-0.872657,-0.735551,0.507973,-0.94817,ULCER
-0.606426,-0.528571,-0.516393,-0.978803,-0.454545,-0.96721,-0.915365,-0.830738,0.498274,-0.93051,ULCER
-0.654618,-0.442857,-0.467213,-0.980861,-0.541502,-0.938284,-0.883492,-0.728239,0.714297,-0.882229,ULCER
-0.73494,-0.514286,-0.639344,-0.949326,-0.533597,-0.859011,-0.832191,-0.63114,0.801012,-0.917735,ULCER
-0.646586,-0.414286,-0.491803,-0.96398,-0.533597,-0.948602,-0.810799,-0.599084,0.745684,-0.925598,ULCER
-0.542169,-0.714286,-0.418033,-0.982822,-0.44664,-0.934308,-0.820516,-0.653731,0.700345,-0.699777,ULCER
-0.726908,-0.442857,-0.598361,-0.973252,-0.573123,-0.935733,-0.918563,-0.789613,0.680779,-0.913221,ULCER
-0.574297,-0.485714,-0.42623,-0.94097,-0.509881,-0.901855,-0.878144,-0.640896,0.75298,-0.823956,ULCER
-0.646586,-0.471429,-0.52459,-0.991113,-0.486166,-0.976402,-0.813263,-0.723708,0.662672,-0.943264,ULCER
-0.718876,-0.514286,-0.647541,-0.97323,-0.486166,-0.920389,-0.453103,-0.054712,0.786353,-0.897824,ULCER
-0.702811,-0.485714,-0.565574,-0.975146,-0.509881,-0.913073,-0.81774,-0.577677,0.831215,-0.8754,ULCER
-0.485944,-0.514286,-0.401639,-0.945552,-0.478261,-0.982855,-0.976941,-0.944956,0.529804,-0.937121,ULCER
-0.767068,-0.571429,-0.745902,-0.973951,-0.470356,-0.984543,-0.943924,-0.892394,0.525576,-0.953254,ULCER
-0.710843,-0.5,-0.631148,-0.980152,-0.494071,-0.973701,-0.839744,-0.697833,0.792229,-0.930314,ULCER
-0.373494,-0.714286,-0.262295,-0.996162,-0.399209,-0.987732,-0.846037,-0.758239,0.249027,-0.949788,NON_ULCER
0.036145,-0.657143,0.229508,-0.999655,-0.407115,-0.989945,-0.274598,-0.407928,0.781288,0.057593,NON_ULCER
-0.004016,-0.657143,0.180328,-0.999702,-0.407115,-0.988632,-0.481166,-0.528553,0.80027,-0.911849,NON_ULCER
-0.301205,-0.642857,-0.180328,-0.997538,-0.399209,-0.98278,-0.726978,-0.610458,0.708675,-0.957878,NON_ULCER
0.076305,-0.671429,0.262295,-0.999457,-0.399209,-0.996398,-0.901784,-0.897519,0.559498,-0.865265,NON_ULCER
-0.493976,-0.7,-0.401639,-0.992375,-0.41502,-0.944475,-0.723558,-0.503746,0.449385,-0.87594,NON_ULCER
0.13253,-0.657143,0.360656,-0.999566,-0.399209,-0.981842,-0.539071,-0.398616,0.775051,0.235021,NON_ULCER
-0.84739,-0.728571,-0.901639,-0.974313,-0.44664,-0.983117,-0.952093,-0.926488,0.037823,-0.97004,NON_ULCER
-0.654618,-0.714286,-0.631148,-0.99541,-0.399209,-0.949539,-0.721792,-0.49324,0.071415,-0.886451,NON_ULCER
0.180723,-0.657143,0.368852,-0.999639,-0.399209,-0.987619,-0.650019,-0.55724,0.79365,-0.877212,NON_ULCER
0.092369,-0.657143,0.270492,-0.999775,-0.399209,-0.992834,-0.854551,-0.874845,0.744663,-0.947112,NON_ULCER
-0.108434,-0.742857,0.04918,-0.996869,-0.383399,-0.979853,-0.87959,-0.779207,0.555367,-0.895634,NON_ULCER
-0.759036,-0.671429,-0.754098,-0.952603,-0.470356,-0.992684,-0.978798,-0.94505,0.200914,-0.987095,NON_ULCER
-0.301205,-0.757143,-0.213115,-0.998592,-0.367589,-0.981692,-0.763774,-0.744239,0.417083,-0.897546,NON_ULCER
-0.88755,-0.757143,-0.942623,-0.89946,-0.367589,-0.986006,-0.775442,-0.735801,0.412516,-0.946132,NON_ULCER
-0.39759,-0.785714,-0.368852,-0.989091,-0.320158,-0.967885,-0.889327,-0.883443,0.182839,-0.928551,NON_ULCER
-0.823293,-0.728571,-0.852459,-0.985718,-0.399209,-0.988107,-0.808629,-0.731489,0.236771,-0.955959,NON_ULCER
0.084337,-0.671429,0.311475,-0.999703,-0.407115,-0.986381,-0.255359,-0.262054,0.916388,-0.878537,NON_ULCER
0.036145,-0.628571,0.180328,-0.999497,-0.391304,-0.991409,-0.785625,-0.784707,0.685971,-0.860351,NON_ULCER
0.116466,-0.7,0.311475,-0.999649,-0.399209,-0.988745,-0.940614,-0.900582,0.632644,-0.985153,NON_ULCER
-0.188755,-0.614286,-0.008197,-0.996016,-0.422925,-0.922039,-0.891021,-0.755457,0.664351,-0.874534,NON_ULCER
-0.534137,-0.614286,-0.467213,-0.991893,-0.41502,-0.980754,-0.912566,-0.841644,0.572505,-0.92418,NON_ULCER
-0.341365,-0.757143,-0.204918,-0.999006,-0.399209,-0.987357,-0.222731,-0.369079,0.789503,-0.920223,NON_ULCER
0.076305,-0.7,0.278689,-0.999715,-0.399209,-0.991221,-0.813019,-0.789957,0.73574,-0.229461,NON_ULCER
-0.004016,-0.657143,0.213115,-0.999395,-0.422925,-0.992309,-0.845286,-0.858894,0.611918,-0.971376,NON_ULCER
-0.060241,-0.685714,0.139344,-0.998829,-0.41502,-0.966235,-0.731056,-0.539896,0.83194,-0.927753,NON_ULCER
0.140562,-0.642857,0.278689,-0.999779,-0.399209,-0.997974,-0.954,-0.95755,0.107449,-0.548215,NON_ULCER
0.116466,-0.657143,0.303279,-0.999851,-0.399209,-0.995198,-0.910424,-0.915019,0.640663,-0.978034,NON_ULCER
-0.108434,-0.685714,0.106557,-0.998256,-0.422925,-0.989233,-0.88755,-0.836644,0.518495,-0.935601,NON_ULCER
-0.437751,-0.585714,-0.254098,-0.992068,-0.422925,-0.945112,-0.88846,-0.707989,0.678873,-0.916755,NON_ULCER
-0.285141,-0.714286,-0.131148,-0.998635,-0.407115,-0.97355,-0.634935,-0.509022,0.636625,-0.931,NON_ULCER
-0.212851,-0.657143,-0.040984,-0.996917,-0.422925,-0.97839,-0.858055,-0.763501,0.613902,-0.941635,NON_ULCER
-0.365462,-0.728571,-0.254098,-0.994635,-0.399209,-0.975989,-0.664395,-0.475834,0.471187,-0.932347,NON_ULCER
-0.228916,-0.728571,-0.04918,-0.996148,-0.391304,-0.961095,-0.770208,-0.543878,0.670682,-0.879322,NON_ULCER
0.108434,-0.657143,0.311475,-0.999874,-0.407115,-0.999212,-0.940503,-0.946456,0.486464,-0.249158,NON_ULCER
0.068273,-0.7,0.286885,-0.99906,-0.41502,-0.974563,-0.821276,-0.67702,0.663041,-0.930491,NON_ULCER
-0.028112,-0.657143,0.155738,-0.998146,-0.407115,-0.96796,-0.794225,-0.654333,0.860393,-0.826426,NON_ULCER
-0.301205,-0.642857,-0.163934,-0.993929,-0.407115,-0.950177,-0.861416,-0.73627,0.784379,-0.864074,NON_ULCER
-0.301205,-0.728571,-0.172131,-0.996486,-0.399209,-0.989533,-0.914783,-0.873238,0.554945,-0.965117,NON_ULCER
0.13253,-0.671429,0.319672,-0.999797,-0.407115,-0.988595,-0.134583,-0.258711,0.786099,0.099141,NON_ULCER
-0.13253,-0.671429,0.090164,-0.997741,-0.438735,-0.96736,-0.582131,-0.48924,0.824269,-0.921363,NON_ULCER
0.148594,-0.685714,0.360656,-0.999809,-0.407115,-0.992909,-0.815076,-0.809895,0.714003,-0.16008,NON_ULCER
0.068273,-0.671429,0.286885,-0.999432,-0.41502,-0.976664,-0.335237,-0.34691,0.932194,-0.913954,NON_ULCER
-0.004016,-0.7,0.204918,-0.999562,-0.41502,-0.980379,-0.686967,-0.604333,0.733479,-0.908483,NON_ULCER
-0.277108,-0.685714,-0.122951,-0.996246,-0.407115,-0.97764,-0.778638,-0.643833,0.716941,-0.934948,NON_ULCER
0.100402,-0.671429,0.336066,-0.999733,-0.407115,-0.992609,-0.483803,-0.51174,0.830595,-0.76375,NON_ULCER
0.148594,-0.642857,0.344262,-0.999515,-0.407115,-0.979065,-0.619655,-0.552678,0.895809,-0.901135,NON_ULCER
0.172691,-0.657143,0.360656,-0.999827,-0.399209,-0.995198,-0.799248,-0.857644,0.735653,-0.936624,NON_ULCER
-0.220884,-0.685714,-0.057377,-0.998756,-0.41502,-0.970211,-0.321179,-0.177117,0.778326,-0.852754,NON_ULCER
0.156627,-0.657143,0.393443,-0.999339,-0.41502,-0.989608,-0.729329,-0.674489,0.827022,0.130023,NON_ULCER
-0.325301,-0.7,-0.163934,-0.99907,-0.422925,-0.993435,-0.699143,-0.752926,0.585389,-0.944269,NON_ULCER
0.228916,-0.642857,0.434426,-0.999638,-0.399209,-0.992497,-0.784285,-0.762051,0.703632,-0.928903,NON_ULCER
0.004016,-0.642857,0.180328,-0.999224,-0.399209,-0.986419,-0.856727,-0.800426,0.257883,-0.80637,NON_ULCER
0.164659,-0.657143,0.409836,-0.999671,-0.407115,-0.986381,-0.672842,-0.612677,0.858345,-0.065123,NON_ULCER
-0.212851,-0.7,-0.008197,-0.998776,-0.399209,-0.978278,-0.69367,-0.610896,0.731911,-0.901327,NON_ULCER
-0.277108,-0.7,-0.114754,-0.999141,-0.399209,-0.980379,-0.673594,-0.555053,0.747858,-0.952009,NON_ULCER
-0.012048,-0.642857,0.213115,-0.999672,-0.407115,-0.992647,-0.796734,-0.832207,0.799106,-0.174085,NON_ULCER
0.092369,-0.657143,0.286885,-0.999582,-0.407115,-0.986269,-0.656691,-0.638771,0.65829,-0.899601,NON_ULCER
-0.084337,-0.657143,0.106557,-0.999479,-0.41502,-0.986194,-0.725796,-0.669646,0.673086,-0.765226,NON_ULCER
-0.84739,-0.414286,-0.778689,-0.708679,-0.533597,-0.850419,-0.906671,-0.623958,0.691025,-0.803118,ULCER
-0.437751,-0.328571,-0.336066,-0.960978,-0.41502,-0.994335,-0.966019,-0.968175,0.433298,-0.965201,ULCER
-0.068273,-0.5,0.016393,-0.995579,-0.375494,-0.985668,-0.955528,-0.901613,0.544766,-0.895695,ULCER
-0.060241,-0.5,0.032787,-0.992156,-0.383399,-0.979478,-0.944289,-0.900425,0.64794,-0.881439,ULCER
-0.73494,-0.3,-0.57377,-0.91266,-0.596838,-0.863363,-0.855753,-0.507303,0.660294,-0.83724,ULCER
-0.453815,-0.357143,-0.327869,-0.993834,-0.454545,-0.997299,-0.998354,-0.9928,0.010986,-0.994497,ULCER
-0.598394,-0.314286,-0.47541,-0.985263,-0.486166,-0.984806,-0.843794,-0.75977,0.662023,-0.956425,ULCER
-0.566265,-0.342857,-0.483607,-0.955325,-0.470356,-0.982404,-0.945915,-0.884832,0.841351,-0.864432,ULCER
-0.526104,-0.328571,-0.434426,-0.94756,-0.462451,-0.852708,-0.548611,-0.008547,0.780558,-0.782404,ULCER
-0.566265,-0.385714,-0.47541,-0.962302,-0.44664,-0.913035,-0.759137,-0.440553,0.838568,-0.759454,ULCER
-0.630522,-0.385714,-0.57377,-0.964286,-0.454545,-0.87852,-0.88258,-0.630203,0.87079,-0.844957,ULCER
