@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-14,16-24,26,28-37,40-46,48-76,78-88,90-131,133-185'

@attribute color_bgr_r_intensity1 numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_b_mean numeric
@attribute color_lab_a_intensity1 numeric
@attribute color_lab_b_intensity1 numeric
@attribute color_lab_a_frequency2 numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_g_intensity2 numeric
@attribute haralick_bgr_bg_contrast numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.016393,-0.175964,-0.489846,-0.428571,-0.76,-0.268293,-0.97063,0.242105,-0.370672,-0.867405,ULCER
-0.032787,-0.218395,-0.454257,-0.428571,-0.733333,-0.520325,-0.915782,0.284211,-0.645318,-0.898538,ULCER
-0.680328,-0.713823,-0.314789,-0.557143,-0.693333,-0.715447,-0.552395,-0.031579,0.577934,-0.718988,ULCER
-0.098361,-0.258767,-0.35819,-0.471429,-0.72,-0.699187,-0.977319,0.263158,-0.812411,-0.896497,ULCER
-0.04918,-0.20053,-0.441671,-0.628571,-0.76,-0.772358,-0.922828,0.326316,-0.611504,-0.827391,ULCER
0.114754,0.027842,-0.447689,-0.528571,-0.76,-0.715447,-0.978833,0.410526,-0.779536,-0.885534,ULCER
0.147541,0.323743,-0.355909,-0.771429,-0.72,-0.682927,-0.980273,0.663158,-0.518811,-0.587805,ULCER
-0.098361,-0.342011,-0.421214,-0.442857,-0.746667,-0.609756,-0.955449,0.242105,-0.883968,-0.774561,ULCER
-0.016393,-0.07844,-0.420426,-0.514286,-0.746667,-0.195122,-0.978051,0.368421,-0.619384,-0.875667,ULCER
-0.368852,-0.58967,-0.345129,-0.414286,-0.72,-0.910569,-0.808632,0.073684,-0.124938,-0.71576,ULCER
0.155738,0.033343,-0.414646,-0.528571,-0.733333,-0.95122,-0.967235,0.557895,-0.693359,-0.78091,ULCER
0.295082,0.336384,-0.394592,-0.785714,-0.733333,-0.634146,-0.98316,0.663158,-0.589338,-0.670765,ULCER
0.016393,-0.132403,-0.467526,-0.457143,-0.773333,-0.878049,-0.988516,0.305263,-0.940113,-0.933696,ULCER
0.07377,-0.065586,-0.518225,-0.485714,-0.786667,-0.520325,-0.973839,0.347368,-0.591022,-0.792444,ULCER
-0.303279,-0.551708,-0.262573,-0.385714,-0.626667,-0.609756,-0.936635,-0.052632,-0.762412,-0.844656,ULCER
-0.295082,-0.472496,-0.389808,-0.485714,-0.733333,-0.699187,-0.825082,0.368421,-0.41815,-0.810509,ULCER
0.032787,-0.162282,-0.40883,-0.471429,-0.733333,-0.471545,-0.989095,0.305263,-0.814938,-0.714085,ULCER
-0.655738,-0.828258,-0.227628,-0.457143,-0.653333,-0.747967,-0.562157,-0.136842,-0.810306,-0.794584,ULCER
-0.065574,-0.296279,-0.350326,-0.4,-0.72,-0.560976,-0.938414,0.263158,-0.777092,-0.739741,ULCER
0.008197,-0.151705,-0.459194,-0.485714,-0.773333,-0.154472,-0.97719,0.326316,-0.727628,-0.864186,ULCER
-0.122951,-0.284604,-0.431085,-0.485714,-0.773333,-0.528455,-0.920095,0.284211,-0.738117,-0.851374,ULCER
-0.590164,-0.780036,-0.337133,-0.471429,-0.706667,-0.813008,-0.534912,-0.031579,-0.505581,-0.689433,ULCER
-0.02459,-0.260044,-0.400787,-0.442857,-0.746667,-0.276423,-0.983362,0.242105,-0.764854,-0.742247,ULCER
-0.204918,-0.382328,-0.423358,-0.457143,-0.733333,-0.479675,-0.93792,0.178947,-0.654466,-0.761286,ULCER
-0.516393,-0.711257,-0.268472,-0.442857,-0.706667,-0.886179,-0.841362,-0.2,-0.87954,-0.783555,ULCER
-0.254098,-0.454501,-0.355696,-0.442857,-0.72,-0.593496,-0.892458,-0.073684,-0.83738,-0.82919,ULCER
-0.42623,-0.567976,-0.373306,-0.442857,-0.72,-0.731707,-0.85885,0.010526,-0.84128,-0.792342,ULCER
0.090164,-0.006184,-0.447001,-0.571429,-0.733333,-0.577236,-0.982638,0.452632,-0.810847,-0.858982,ULCER
-0.081967,-0.232824,-0.47734,-0.457143,-0.786667,-0.471545,-0.975365,0.263158,-0.839219,-0.794191,ULCER
0.02459,-0.265839,-0.401087,-0.457143,-0.733333,-0.178862,-0.981067,0.263158,-0.9106,-0.897423,ULCER
0.401639,0.473442,-0.473791,-0.757143,-0.773333,-0.414634,-0.993724,0.642105,-0.91616,-0.831956,ULCER
0.303279,0.236549,-0.508463,-0.642857,-0.786667,-0.878049,-0.979589,0.557895,-0.878624,-0.871221,ULCER
-0.016393,-0.092382,-0.486129,-0.5,-0.786667,-0.487805,-0.983787,0.368421,-0.810035,-0.846058,ULCER
-0.07377,-0.323058,-0.380583,-0.457143,-0.733333,-0.325203,-0.979031,0.242105,-0.865537,-0.856431,ULCER
-0.07377,-0.207139,-0.457035,-0.485714,-0.76,0.227642,-0.986974,0.305263,-0.89654,-0.863467,ULCER
0.106557,0.108381,-0.464829,-0.657143,-0.773333,-0.804878,-0.968768,0.557895,-0.888491,-0.851133,ULCER
-0.008197,-0.087606,-0.546509,-0.514286,-0.8,-0.463415,-0.989157,0.368421,-0.912327,-0.936859,ULCER
0.311475,0.45697,-0.507451,-0.757143,-0.8,0.04878,-0.995922,0.642105,-0.895642,-0.90448,ULCER
0.098361,0.005609,-0.394679,-0.485714,-0.746667,-0.650407,-0.973782,0.473684,-0.792617,-0.838045,ULCER
0.008197,-0.154311,-0.536489,-0.5,-0.786667,-0.235772,-0.989116,0.305263,-0.927914,-0.958859,ULCER
0.344262,0.430652,-0.33874,-0.757143,-0.706667,-0.390244,-0.994931,0.663158,-0.913115,-0.918403,ULCER
0.090164,0.062631,-0.526811,-0.557143,-0.786667,-0.552846,-0.984866,0.452632,-0.94133,-0.954898,ULCER
0.139344,-0.02543,-0.494154,-0.485714,-0.786667,-0.455285,-0.984282,0.389474,-0.925653,-0.967933,ULCER
0.221311,0.238999,-0.409451,-0.642857,-0.773333,-0.756098,-0.969448,0.578947,-0.919695,-0.87864,ULCER
0.368852,0.347084,-0.453785,-0.685714,-0.76,-0.609756,-0.990475,0.6,-0.926788,-0.93517,ULCER
0.172131,-0.010789,-0.420687,-0.485714,-0.773333,-0.162602,-0.989475,0.368421,-0.947738,-0.935605,ULCER
0.196721,0.180586,-0.413551,-0.571429,-0.746667,-0.699187,-0.989562,0.494737,-0.93929,-0.956838,ULCER
-0.278689,-0.372357,-0.418846,-0.542857,-0.746667,-0.439024,-0.975525,0.263158,-0.977042,-0.924779,NON_ULCER
-0.188525,-0.305215,-0.518936,-0.514286,-0.786667,0.219512,-0.993739,0.284211,-0.955901,-0.945295,NON_ULCER
-0.065574,-0.180996,-0.613548,-0.485714,-0.826667,-0.658537,-0.985256,0.305263,-0.984024,-0.948097,NON_ULCER
-0.311475,-0.406836,-0.521214,-0.5,-0.786667,-0.211382,-0.983147,0.221053,-0.858184,-0.962122,NON_ULCER
-0.336066,-0.464428,-0.449687,-0.542857,-0.76,-0.186992,-0.990273,0.242105,-0.958994,-0.950542,NON_ULCER
-0.114754,-0.198778,-0.45713,-0.5,-0.76,-0.243902,-0.996972,0.326316,-0.990092,-0.222912,NON_ULCER
-0.245902,-0.36701,-0.536109,-0.528571,-0.8,-0.317073,-0.991577,0.284211,-0.917974,-0.937694,NON_ULCER
-0.07377,-0.197825,-0.575994,-0.5,-0.813333,-0.504065,-0.98631,0.326316,-0.981449,-0.984854,NON_ULCER
-0.319672,-0.497629,-0.501559,-0.514286,-0.786667,-0.479675,-0.959953,0.157895,-0.888589,-0.97783,NON_ULCER
-0.221311,-0.248005,-0.643387,-0.528571,-0.84,-0.536585,-0.993144,0.305263,-0.929098,-0.910356,NON_ULCER
-0.131148,-0.333978,-0.510963,-0.385714,-0.786667,-0.235772,-0.972973,0.094737,-0.936597,-0.916637,NON_ULCER
-0.106557,-0.306679,-0.474757,-0.4,-0.773333,-0.325203,-0.970476,0.136842,-0.929046,-0.929596,NON_ULCER
-0.090164,-0.064488,-0.431577,-0.571429,-0.76,-0.01626,-0.994411,0.431579,-0.824031,-0.908281,NON_ULCER
-0.04918,-0.201977,-0.473451,-0.471429,-0.773333,-0.04065,-0.996141,0.284211,-0.987029,-0.409395,NON_ULCER
-0.106557,-0.198748,-0.450856,-0.5,-0.76,-0.495935,-0.986139,0.347368,-0.849721,-0.926934,NON_ULCER
-0.081967,-0.216131,-0.48983,-0.471429,-0.773333,-0.414634,-0.992762,0.305263,-0.931069,-0.952277,NON_ULCER
-0.139344,-0.261984,-0.543463,-0.457143,-0.8,-0.658537,-0.966906,0.263158,-0.941397,-0.984827,NON_ULCER
0.07377,-0.141102,-0.526503,-0.514286,-0.8,-0.520325,-0.987438,0.347368,-0.901776,-0.966246,NON_ULCER
-0.016393,-0.186208,-0.543369,-0.514286,-0.786667,-0.682927,-0.971778,0.305263,-0.897744,-0.966159,NON_ULCER
-0.008197,-0.018179,-0.680823,-0.514286,-0.84,-0.756098,-0.98244,0.368421,-0.827006,-0.945196,NON_ULCER
0,-0.166312,-0.440152,-0.428571,-0.76,-0.788618,-0.982175,0.305263,-0.967759,-0.967488,NON_ULCER
-0.081967,-0.26305,-0.556643,-0.442857,-0.786667,-0.504065,-0.983134,0.2,-0.951447,-0.942554,NON_ULCER
-0.114754,-0.312057,-0.509596,-0.414286,-0.8,-0.471545,-0.98419,0.178947,-0.95583,-0.961884,NON_ULCER
-0.106557,-0.306406,-0.359293,-0.414286,-0.72,-0.593496,-0.981197,0.221053,-0.985325,-0.135826,NON_ULCER
-0.02459,-0.183839,-0.551007,-0.442857,-0.786667,-0.487805,-0.991644,0.263158,-0.966761,-0.948026,NON_ULCER
-0.122951,-0.261215,-0.439999,-0.414286,-0.746667,-0.292683,-0.994087,0.2,-0.983366,-0.966728,NON_ULCER
-0.04918,-0.118445,-0.531699,-0.5,-0.8,-0.560976,-0.990587,0.347368,-0.880437,-0.938139,NON_ULCER
-0.07377,-0.193161,-0.438534,-0.471429,-0.733333,-0.422764,-0.989378,0.305263,-0.955221,-0.950622,NON_ULCER
-0.07377,-0.249409,-0.46219,-0.428571,-0.773333,-0.292683,-0.990669,0.221053,-0.962476,-0.958288,NON_ULCER
-0.090164,-0.237164,-0.537646,-0.471429,-0.8,-0.252033,-0.990869,0.263158,-0.817066,-0.945475,NON_ULCER
-0.04918,-0.2249,-0.47393,-0.442857,-0.773333,0.081301,-0.992131,0.263158,-0.979058,-0.950252,NON_ULCER
-0.122951,-0.361994,-0.385448,-0.385714,-0.72,-0.211382,-0.988251,0.073684,-0.977741,-0.961056,NON_ULCER
-0.163934,-0.38683,-0.365348,-0.371429,-0.773333,-0.146341,-0.976906,0.073684,-0.942583,-0.966285,NON_ULCER
-0.057377,-0.196553,-0.491598,-0.457143,-0.773333,-0.317073,-0.989625,0.263158,-0.97694,-0.924524,NON_ULCER
-0.122951,-0.358526,-0.402101,-0.414286,-0.733333,-0.626016,-0.952687,0.157895,-0.817629,-0.679342,NON_ULCER
0.081967,-0.004933,-0.483092,-0.557143,-0.773333,-0.333333,-0.997348,0.431579,-0.900262,-0.171564,NON_ULCER
-0.97541,-0.938501,-0.36208,-0.671429,-0.786667,-0.707317,-0.311053,-0.052632,-0.711753,-0.567965,NON_ULCER
-0.065574,-0.25404,-0.457046,-0.457143,-0.773333,-0.617886,-0.973715,0.263158,-0.979099,-0.821621,NON_ULCER
-0.811475,-0.73795,-0.520102,-0.6,-0.8,-0.642276,-0.456435,-0.094737,-0.120988,-0.518227,NON_ULCER
-0.844262,-0.789878,-0.589749,-0.628571,-0.853333,-0.918699,-0.663324,0.052632,-0.771251,-0.631111,NON_ULCER
0.090164,-0.050345,-0.44408,-0.571429,-0.746667,-0.097561,-0.990743,0.452632,-0.521709,-0.016478,NON_ULCER
-0.286885,-0.452477,-0.447825,-0.414286,-0.746667,-0.113821,-0.989847,0.052632,-0.979897,-0.91905,NON_ULCER
0.057377,-0.038066,-0.461059,-0.514286,-0.76,-0.398374,-0.995545,0.389474,-0.972781,-0.92198,NON_ULCER
0.04918,-0.081301,-0.411189,-0.514286,-0.746667,-0.235772,-0.994901,0.368421,-0.988158,-0.155431,NON_ULCER
0,-0.1137,-0.51512,-0.5,-0.786667,-0.195122,-0.996236,0.347368,-0.981753,-0.931956,NON_ULCER
-0.270492,-0.461686,-0.407743,-0.428571,-0.746667,-0.495935,-0.976005,0.115789,-0.991863,-0.973339,NON_ULCER
-0.295082,-0.419189,-0.501271,-0.485714,-0.786667,-0.341463,-0.985109,0.221053,-0.984387,-0.963554,NON_ULCER
0,-0.156152,-0.420337,-0.5,-0.746667,-0.113821,-0.997696,0.347368,-0.992233,-0.195912,NON_ULCER
-0.02459,-0.147326,-0.447939,-0.5,-0.76,-0.560976,-0.996814,0.326316,-0.982812,-0.956053,NON_ULCER
-0.286885,-0.40149,-0.52808,-0.5,-0.786667,-0.203252,-0.98651,0.221053,-0.987038,-0.971046,NON_ULCER
-0.090164,-0.177702,-0.564589,-0.485714,-0.8,-0.056911,-0.988865,0.305263,-0.984585,-0.971394,NON_ULCER
-0.696721,-0.694849,-0.055798,-0.671429,-0.6,-0.934959,-0.547981,0.473684,-0.642911,-0.887166,ULCER
0.081967,-0.019102,-0.06281,-0.757143,-0.6,-0.422764,-0.976474,0.557895,-0.718713,-0.743525,ULCER
0.319672,0.267955,0.229456,-0.714286,-0.466667,-0.365854,-0.993852,0.684211,-0.630215,-0.731296,ULCER
0.106557,0.100393,0.253456,-0.728571,-0.466667,-0.341463,-0.996043,0.705263,-0.927563,-0.908952,ULCER
0.139344,-0.05467,0.256663,-0.657143,-0.52,-0.617886,-0.987105,0.621053,-0.442735,-0.736145,ULCER
0.327869,0.216526,0.048664,-0.728571,-0.56,-0.861789,-0.993132,0.684211,-0.88957,-0.852103,ULCER
0.098361,0.037289,-0.072158,-0.7,-0.6,-0.918699,-0.973233,0.621053,-0.948587,-0.869993,ULCER
0.303279,0.209632,-0.033061,-0.585714,-0.586667,-0.853659,-0.986091,0.557895,-0.918106,-0.888742,ULCER
0.122951,0.15745,0.060053,-0.757143,-0.533333,-0.308943,-0.993886,0.705263,-0.904244,-0.789565,ULCER
0.204918,0.172351,0.083058,-0.742857,-0.546667,-0.162602,-0.996815,0.684211,-0.916642,-0.910678,ULCER
0.172131,0.177794,0.036596,-0.771429,-0.586667,-0.430894,-0.987576,0.705263,-0.752034,-0.799268,ULCER
-0.032787,-0.065542,0.023043,-0.742857,-0.573333,-0.455285,-0.976347,0.684211,-0.73845,-0.774248,ULCER
0.278689,0.256713,0.120771,-0.757143,-0.506667,-0.479675,-0.995944,0.705263,-0.944616,-0.9442,ULCER
0.360656,0.367137,0.064032,-0.771429,-0.546667,-0.804878,-0.983063,0.726316,-0.899728,-0.795729,ULCER
0.221311,0.286694,0.067572,-0.757143,-0.56,-0.626016,-0.995712,0.705263,-0.935673,-0.910759,ULCER
0.114754,0.046266,0.026427,-0.614286,-0.56,-0.764228,-0.974042,0.578947,-0.906432,-0.954127,ULCER
0.106557,0.031192,-0.051672,-0.642857,-0.586667,-0.723577,-0.984814,0.578947,-0.754662,-0.908484,ULCER
0.172131,0.036938,0.06555,-0.728571,-0.56,-0.845528,-0.988429,0.621053,-0.854785,-0.922355,ULCER
0.213115,0.172756,0.040258,-0.728571,-0.533333,-0.634146,-0.977869,0.663158,-0.766908,-0.839561,ULCER
0.213115,0.248515,-0.004413,-0.742857,-0.573333,-0.829268,-0.991237,0.663158,-0.947569,-0.945204,ULCER
0.04918,-0.110832,0.030941,-0.571429,-0.56,-0.601626,-0.984109,0.494737,-0.846827,-0.909387,ULCER
0.204918,0.074943,-0.078955,-0.614286,-0.586667,-0.739837,-0.96919,0.557895,-0.762589,-0.837828,ULCER
0.057377,-0.064353,0.010163,-0.571429,-0.56,-0.569106,-0.972921,0.494737,-0.765937,-0.785989,ULCER
0.254098,0.240612,-0.027697,-0.714286,-0.573333,-0.780488,-0.995093,0.642105,-0.940743,-0.945099,ULCER
0.303279,0.272777,0.070025,-0.728571,-0.533333,-0.560976,-0.980024,0.684211,-0.775804,-0.718438,ULCER
-0.040984,-0.293641,0.012221,-0.528571,-0.56,-0.528455,-0.975669,0.410526,-0.782952,-0.753359,ULCER
0.303279,0.247888,0.007696,-0.757143,-0.56,-0.593496,-0.982522,0.642105,-0.838464,-0.851686,ULCER
0.04918,-0.087199,0.044351,-0.585714,-0.546667,-0.601626,-0.96929,0.494737,-0.778074,-0.768529,ULCER
-0.04918,-0.208617,-0.055516,-0.628571,-0.586667,-0.430894,-0.988433,0.515789,-0.902644,-0.875098,ULCER
0.237705,0.134175,-0.010155,-0.685714,-0.573333,-0.796748,-0.961352,0.536842,-0.767379,-0.681984,ULCER
0.04918,-0.098534,0.004282,-0.585714,-0.586667,-0.804878,-0.973298,0.515789,-0.902423,-0.796923,ULCER
-0.319672,-0.479425,-0.068371,-0.571429,-0.6,-0.512195,-0.900928,0.431579,-0.508331,-0.774389,ULCER
-0.114754,-0.285577,-0.01825,-0.6,-0.586667,-0.455285,-0.930204,0.473684,-0.402414,-0.510402,ULCER
-0.270492,-0.370262,-0.051539,-0.628571,-0.6,-0.544715,-0.944699,0.473684,-0.60734,-0.715176,ULCER
-0.122951,-0.247912,-0.125726,-0.642857,-0.626667,-0.829268,-0.993649,0.515789,-0.958223,-0.935204,ULCER
-0.663934,-0.713746,0.006511,-0.557143,-0.56,-0.739837,-0.510812,0.263158,-0.635378,-0.838928,ULCER
0.090164,-0.131158,-0.058971,-0.6,-0.586667,-0.723577,-0.970387,0.410526,-0.802255,-0.723998,ULCER
-0.229508,-0.303341,0.055536,-0.357143,-0.573333,-0.772358,-0.919513,0.305263,-0.824752,-0.853915,ULCER
0.016393,-0.208395,0.059874,-0.485714,-0.533333,-0.414634,-0.982089,0.368421,-0.888459,-0.769269,ULCER
0.040984,-0.133845,-0.045353,-0.485714,-0.6,-0.723577,-0.893734,0.515789,-0.555973,-0.738082,ULCER
0.065574,0.052185,0.007085,-0.771429,-0.586667,-0.089431,-0.988812,0.705263,-0.182529,-0.706777,ULCER
0.131148,-0.016474,0.017671,-0.542857,-0.56,-0.902439,-0.966751,0.452632,-0.853914,-0.87502,ULCER
-0.385246,-0.505938,-0.012734,-0.742857,-0.56,-0.772358,-0.703088,0.684211,-0.597734,-0.627497,ULCER
-0.040984,-0.336123,0.09895,-0.371429,-0.533333,-0.317073,-0.945995,0.242105,-0.890077,-0.895146,ULCER
-0.852459,-0.697751,-0.095427,-0.757143,-0.64,-0.943089,-0.72239,0.431579,-0.753061,-0.895573,ULCER
0.327869,0.204146,-0.029077,-0.671429,-0.586667,-0.926829,-0.974005,0.578947,-0.948208,-0.923864,ULCER
-0.02459,-0.220752,-0.04693,-0.571429,-0.573333,-0.829268,-0.950975,0.431579,-0.711788,-0.74414,ULCER
0.278689,0.243111,0.090466,-0.771429,-0.533333,-0.804878,-0.964756,0.726316,-0.600032,-0.504118,ULCER
-0.229508,-0.333399,0.080894,-0.385714,-0.546667,-0.658537,-0.889065,0.305263,-0.764714,-0.759366,ULCER
0,-0.051814,0.039879,-0.714286,-0.56,-0.845528,-0.963799,0.621053,-0.750097,-0.687973,ULCER
0.114754,-0.089198,-0.030586,-0.557143,-0.573333,-0.300813,-0.985549,0.473684,-0.713253,-0.81251,ULCER
0.262295,0.375863,0.14621,-0.785714,-0.506667,-0.471545,-0.994864,0.747368,-0.834205,-0.791166,ULCER
0.286885,0.266438,0.1851,-0.785714,-0.48,-0.113821,-0.996937,0.726316,-0.674839,-0.685045,ULCER
-0.098361,-0.204401,-0.02574,-0.571429,-0.573333,-0.902439,-0.967108,0.431579,-0.93588,-0.92039,ULCER
0.032787,-0.17552,-0.012266,-0.6,-0.56,-0.731707,-0.943794,0.452632,-0.71095,-0.841709,ULCER
0.286885,0.266507,0.114983,-0.771429,-0.493333,-0.365854,-0.989297,0.726316,-0.881168,-0.882617,ULCER
0.516393,0.422633,0.058264,-0.742857,-0.533333,-0.512195,-0.987905,0.684211,-0.692377,-0.730788,ULCER
-0.352459,-0.503565,0.047058,-0.585714,-0.56,-0.764228,-0.918352,0.368421,-0.82534,-0.732578,ULCER
0.065574,0.010276,-0.028289,-0.642857,-0.586667,-0.837398,-0.978475,0.578947,-0.864329,-0.84946,ULCER
0.196721,-0.004104,-0.185778,-0.457143,-0.64,-0.544715,-0.993115,0.389474,-0.987243,-0.947666,NON_ULCER
0.270492,0.094313,-0.267027,-0.457143,-0.68,0.065041,-0.993987,0.389474,-0.864592,-0.862722,NON_ULCER
0.540984,0.36964,-0.390748,-0.542857,-0.72,-0.577236,-0.991307,0.494737,-0.730569,-0.802552,NON_ULCER
0.229508,0.124119,-0.032269,-0.571429,-0.586667,-0.560976,-0.997864,0.536842,-0.985621,0.113537,NON_ULCER
0.114754,-0.130499,-0.129749,-0.4,-0.626667,-0.430894,-0.986192,0.284211,-0.908045,-0.891506,NON_ULCER
0.262295,0.178206,-0.051526,-0.585714,-0.586667,-0.333333,-0.994536,0.536842,-0.960825,-0.927791,NON_ULCER
0.163934,-0.021729,-0.235018,-0.471429,-0.666667,-0.479675,-0.994876,0.389474,-0.976965,-0.964428,NON_ULCER
0.245902,0.117633,-0.35773,-0.5,-0.72,-0.504065,-0.990765,0.410526,-0.862613,-0.854572,NON_ULCER
0.344262,0.273791,-0.392045,-0.514286,-0.746667,-0.642276,-0.992945,0.452632,-0.810327,-0.85262,NON_ULCER
0.114754,-0.057739,-0.290246,-0.442857,-0.68,-0.03252,-0.997583,0.326316,-0.973566,-0.903884,NON_ULCER
0.114754,-0.039152,-0.139587,-0.5,-0.626667,-0.804878,-0.973705,0.431579,-0.965876,-0.916123,NON_ULCER
0.237705,0.093627,-0.07982,-0.571429,-0.626667,-0.284553,-0.996282,0.494737,-0.969886,0.120495,NON_ULCER
0.213115,0.129797,-0.036078,-0.6,-0.586667,-0.365854,-0.996078,0.536842,-0.966545,-0.926677,NON_ULCER
0.131148,-0.038251,-0.235066,-0.485714,-0.666667,-0.512195,-0.992376,0.368421,-0.975694,-0.956579,NON_ULCER
0.262295,0.094228,-0.354974,-0.485714,-0.72,-0.300813,-0.996778,0.410526,-0.889799,-0.872769,NON_ULCER
0.090164,-0.172689,-0.117732,-0.4,-0.613333,-0.00813,-0.994963,0.263158,-0.96207,-0.930223,NON_ULCER
0.262295,0.182842,-0.013149,-0.642857,-0.573333,-0.203252,-0.99654,0.6,-0.983501,-0.026465,NON_ULCER
0.065574,-0.132473,-0.237746,-0.442857,-0.666667,-0.195122,-0.995688,0.305263,-0.982331,-0.957176,NON_ULCER
-0.008197,-0.117025,-0.143731,-0.571429,-0.64,-0.390244,-0.989009,0.452632,-0.990368,-0.986428,NON_ULCER
0.336066,0.225072,-0.030016,-0.614286,-0.586667,-0.479675,-0.994465,0.578947,-0.988138,-0.990873,NON_ULCER
-0.090164,-0.312789,-0.098606,-0.428571,-0.6,-0.01626,-0.98918,0.221053,-0.977679,-0.946969,NON_ULCER
0.098361,-0.065168,-0.278038,-0.457143,-0.68,-0.569106,-0.996542,0.326316,-0.938014,-0.918085,NON_ULCER
0.245902,0.04026,-0.31408,-0.471429,-0.693333,-0.357724,-0.99237,0.389474,-0.865028,-0.8543,NON_ULCER
0.245902,0.140745,-0.05246,-0.6,-0.6,-0.609756,-0.992769,0.557895,-0.982996,0.012159,NON_ULCER
0.565574,0.455786,-0.415817,-0.571429,-0.746667,-0.642276,-0.996851,0.515789,-0.799418,-0.888307,NON_ULCER
0,-0.15501,-0.076945,-0.414286,-0.6,-0.308943,-0.986594,0.305263,-0.963671,-0.932014,NON_ULCER
0.057377,-0.104536,-0.186725,-0.5,-0.64,-0.536585,-0.993819,0.368421,-0.982024,-0.973058,NON_ULCER
0.270492,0.176044,-0.391788,-0.542857,-0.733333,-0.617886,-0.993296,0.452632,-0.681149,-0.817841,NON_ULCER
-0.07377,-0.301055,-0.134346,-0.442857,-0.626667,0.04878,-0.992555,0.263158,-0.987677,-0.987602,NON_ULCER
0.327869,0.229704,-0.025198,-0.6,-0.586667,-0.325203,-0.995874,0.557895,-0.984353,-0.967678,NON_ULCER
-0.032787,-0.219644,-0.108918,-0.485714,-0.613333,-0.512195,-0.976793,0.389474,-0.983691,-0.959153,NON_ULCER
0.295082,0.122837,-0.109983,-0.542857,-0.613333,-0.723577,-0.986713,0.473684,-0.979551,-0.954322,NON_ULCER
0.295082,0.217547,-0.034216,-0.628571,-0.586667,-0.227642,-0.995581,0.578947,-0.979937,0.135331,NON_ULCER
0.360656,0.248035,-0.084831,-0.585714,-0.6,-0.447154,-0.9975,0.536842,-0.972859,-0.963295,NON_ULCER
0.008197,-0.16185,-0.175757,-0.514286,-0.64,-0.227642,-0.990628,0.389474,-0.984812,-0.99278,NON_ULCER
-0.040984,-0.276073,-0.161724,-0.428571,-0.64,0.056911,-0.99395,0.242105,-0.971264,-0.926384,NON_ULCER
-0.114754,-0.308537,-0.147623,-0.442857,-0.64,-0.211382,-0.991267,0.221053,-0.985083,-0.95813,NON_ULCER
0.385246,0.261326,-0.076731,-0.571429,-0.6,-0.162602,-0.996916,0.536842,-0.976391,-0.962709,NON_ULCER
0.02459,-0.18199,-0.180242,-0.457143,-0.64,-0.01626,-0.990963,0.326316,-0.982623,-0.945621,NON_ULCER
0.07377,-0.101227,-0.172572,-0.5,-0.64,-0.373984,-0.99387,0.389474,-0.988892,-0.967041,NON_ULCER
0.344262,0.224151,0.008578,-0.6,-0.546667,-0.325203,-0.997768,0.557895,-0.977437,0.037781,NON_ULCER
0.409836,0.283655,-0.12383,-0.571429,-0.613333,-0.219512,-0.994234,0.536842,-0.909575,-0.914998,NON_ULCER
0,-0.223286,-0.143976,-0.4,-0.626667,-0.422764,-0.989107,0.221053,-0.975943,-0.938694,NON_ULCER
-0.04918,-0.258865,-0.106531,-0.385714,-0.613333,-0.284553,-0.992995,0.221053,-0.979178,-0.952757,NON_ULCER
0.377049,0.217183,0.023987,-0.557143,-0.546667,0.02439,-0.996309,0.536842,-0.950629,-0.960944,NON_ULCER
0.270492,0.164459,0.074012,-0.557143,-0.533333,-0.447154,-0.997684,0.536842,-0.974735,0.200459,NON_ULCER
0.07377,-0.11817,-0.180643,-0.442857,-0.64,-0.113821,-0.99321,0.326316,-0.981327,-0.975158,NON_ULCER
0.114754,-0.073488,-0.16341,-0.471429,-0.64,-0.520325,-0.994773,0.368421,-0.988421,-0.984705,NON_ULCER
0.409836,0.185319,-0.182384,-0.5,-0.64,-0.853659,-0.989758,0.452632,-0.911552,-0.95588,NON_ULCER
0.467213,0.289467,-0.234065,-0.528571,-0.68,-0.585366,-0.975125,0.494737,-0.591435,-0.803256,NON_ULCER
0.188525,-0.061012,-0.163971,-0.385714,-0.64,-0.268293,-0.990418,0.263158,-0.943802,-0.903188,NON_ULCER
0.090164,-0.175697,-0.131135,-0.385714,-0.626667,-0.414634,-0.989358,0.221053,-0.981686,-0.944325,NON_ULCER
0.385246,0.241728,-0.040329,-0.571429,-0.586667,-0.528455,-0.998683,0.536842,-0.926747,-0.911352,NON_ULCER
0.434426,0.297098,-0.153163,-0.571429,-0.626667,-0.203252,-0.991683,0.536842,-0.879006,-0.931366,NON_ULCER
0.270492,0.13105,0.073995,-0.571429,-0.546667,-0.276423,-0.998576,0.536842,-0.98368,0.236105,NON_ULCER
0.172131,-0.030127,-0.167879,-0.5,-0.64,-0.642276,-0.987927,0.410526,-0.987678,-0.960928,NON_ULCER
0.131148,-0.092328,-0.169363,-0.4,-0.64,-0.284553,-0.99215,0.284211,-0.979688,-0.92517,NON_ULCER
0.327869,0.191024,-0.035888,-0.585714,-0.6,-0.081301,-0.997645,0.536842,-0.95531,-0.888381,NON_ULCER
