@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-8,10-41,43-72,75-77,79-103,105-130,132-146,148-158,160-185'

@attribute color_bgr_r_centroid numeric
@attribute color_lab_b_intensity2 numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_g_mean numeric
@attribute color_norm_r_variance numeric
@attribute haralick_bgr_g_entropy numeric
@attribute haralick_luv_v_correlation numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.138075,-0.533333,0.038829,0.473909,-0.996708,0.38513,-0.519363,-0.961267,0.891796,-0.263856,NON_ULCER
-0.16318,-0.466667,-0.128276,0.221278,-0.957056,0.690265,-0.678752,-0.886648,0.611976,-0.780598,NON_ULCER
-0.020921,-0.373333,-0.215999,0.534151,-0.99038,0.489856,-0.468716,-0.941901,0.890861,-0.944575,NON_ULCER
-0.037657,-0.533333,0.077915,0.491851,-0.925203,0.289445,-0.095105,-0.5723,0.763717,-0.911453,NON_ULCER
-0.213389,-0.426667,-0.204456,0.482394,-0.984597,0.507166,-0.25639,-0.920982,0.91153,-0.887761,NON_ULCER
0.054393,-0.533333,0.111071,0.513776,-0.902883,0.376683,-0.242042,-0.797882,0.578398,-0.911342,NON_ULCER
-0.34728,-0.493333,-0.179723,0.481789,-0.959448,0.403847,-0.25221,-0.915331,0.938972,-0.932593,NON_ULCER
0.514644,-0.76,0.404063,0.682233,-0.999355,0.611107,-0.58082,-0.925338,0.608479,-0.868431,NON_ULCER
-0.146444,-0.56,0.056423,0.461539,-0.998258,0.320381,-0.338447,-0.950398,0.915756,-0.303586,NON_ULCER
0.004184,-0.426667,-0.148933,0.495603,-0.993783,0.418559,-0.260217,-0.930773,0.835646,-0.848692,NON_ULCER
0.062762,-0.44,-0.062772,0.522388,-0.996154,0.413551,-0.367054,-0.948845,0.697452,-0.866465,NON_ULCER
-0.087866,-0.56,0.031733,0.524418,-0.994477,0.186735,-0.21279,-0.915935,0.94716,-0.370438,NON_ULCER
0.138075,-0.533333,0.054472,0.52821,-0.99215,0.416729,-0.440847,-0.930643,0.736871,-0.86956,NON_ULCER
-0.121339,-0.573333,0.096493,0.468596,-0.973191,0.583479,-0.220109,-0.7469,0.801095,-0.798072,ULCER
-0.062762,-0.573333,0.046561,0.399187,-0.98521,0.562352,-0.224682,-0.819405,0.723384,-0.799271,ULCER
-0.330544,-0.573333,0.04883,0.417764,-0.97994,0.619699,-0.157043,-0.877418,0.821156,-0.766058,ULCER
-0.012552,-0.546667,0.058118,0.3341,-0.981257,0.566862,-0.409406,-0.769372,0.927247,-0.871973,ULCER
-0.330544,-0.626667,0.172936,0.658436,-0.917756,0.724942,-0.318131,-0.746598,0.738806,-0.825767,ULCER
-0.313808,-0.6,0.148047,0.569298,-0.951171,0.584449,-0.240132,-0.782829,0.746926,-0.872068,ULCER
-0.171548,-0.56,0.049144,0.378018,-0.954033,0.574616,-0.191695,-0.848002,0.651759,-0.870357,ULCER
-0.129707,-0.586667,0.111759,0.469153,-0.987042,0.410181,-0.244292,-0.871897,0.808482,-0.871999,ULCER
-0.179916,-0.546667,0.012221,0.345395,-0.983661,0.223621,-0.214219,-0.859303,0.814229,-0.874821,ULCER
-0.062762,-0.56,0.066738,0.394379,-0.959182,0.752846,-0.545287,-0.76536,0.778825,-0.843025,ULCER
-0.238494,-0.586667,0.097147,0.455588,-0.955872,0.562712,-0.262619,-0.778731,0.835286,-0.886722,ULCER
-0.171548,-0.586667,0.116441,0.502492,-0.968732,0.583972,-0.228745,-0.859389,0.640697,-0.894613,ULCER
-0.364017,-0.586667,0.07595,0.441182,-0.933429,0.550461,-0.206314,-0.712869,0.789966,-0.908768,ULCER
-0.280335,-0.586667,0.135749,0.610516,-0.952989,0.648257,-0.344774,-0.822856,0.638903,-0.888508,ULCER
-0.087866,-0.546667,0.010193,0.367578,-0.970976,0.685942,-0.229514,-0.831008,0.863512,-0.898457,ULCER
-0.196653,-0.573333,0.119053,0.350396,-0.884926,0.651391,-0.702597,-0.905109,0.671535,-0.927549,ULCER
-0.004184,-0.52,-0.027045,0.259822,-0.984692,0.646723,-0.721015,-0.904893,0.839513,-0.944819,ULCER
0.020921,-0.613333,0.21707,0.580664,-0.990549,0.656008,-0.565448,-0.795424,0.691125,-0.820552,ULCER
-0.079498,-0.586667,0.232902,0.584886,-0.98277,0.538865,-0.604718,-0.868145,0.746777,-0.924485,ULCER
0.004184,-0.533333,0.029371,0.286502,-0.988965,0.600003,-0.652317,-0.892083,0.742679,-0.93512,ULCER
-0.046025,-0.586667,0.120594,0.280074,-0.979404,0.711864,-0.764145,-0.847614,0.665803,-0.943478,ULCER
-0.380753,-0.6,0.090951,0.435331,-0.913713,0.618862,-0.305386,-0.735168,0.76819,-0.900152,ULCER
-0.313808,-0.586667,0.083534,0.477761,-0.958581,0.564498,-0.203354,-0.749876,0.715161,-0.910503,ULCER
-0.062762,-0.573333,0.06838,0.365962,-0.973065,0.68789,-0.346484,-0.784684,0.906162,-0.919786,ULCER
-0.054393,-0.533333,0.048734,0.380359,-0.96884,0.668188,-0.452436,-0.822683,0.849856,-0.920306,ULCER
-0.079498,-0.6,0.166771,0.353221,-0.966226,0.657346,-0.588283,-0.848821,0.680875,-0.913853,ULCER
-0.037657,-0.52,-0.029954,0.223752,-0.986757,0.600599,-0.603213,-0.921542,0.920838,-0.911756,ULCER
0.07113,-0.64,0.22935,0.560647,-0.964653,0.790229,-0.599446,-0.825573,0.572197,-0.847321,ULCER
-0.07113,-0.586667,0.205869,0.68017,-0.976901,0.822399,-0.464144,-0.814531,0.497067,-0.819752,ULCER
-0.230126,-0.586667,0.156948,0.649191,-0.980837,0.697993,-0.17599,-0.8163,0.764593,-0.779548,ULCER
-0.029289,-0.56,0.142604,0.610789,-0.974386,0.69389,-0.31841,-0.811685,0.699469,-0.858974,ULCER
0.037657,-0.506667,-0.041813,0.238564,-0.966081,0.677369,-0.797365,-0.909034,0.603549,-0.957696,ULCER
0.087866,-0.573333,0.147131,0.483031,-0.986077,0.732645,-0.442784,-0.824495,0.645285,-0.813437,ULCER
-0.07113,-0.56,0.121797,0.416442,-0.94754,0.540096,-0.256539,-0.785115,0.817601,-0.874578,ULCER
-0.062762,-0.6,0.221417,0.645596,-0.9963,0.724183,-0.811598,-0.923613,0.643931,-0.896411,ULCER
-0.389121,-0.72,0.292258,0.414884,-0.988175,0.71303,-0.466371,-0.789126,0.660881,-0.730257,ULCER
-0.16318,-0.56,0.034253,0.287207,-0.971723,0.603417,-0.410723,-0.712739,0.819195,-0.885853,ULCER
0.029289,-0.586667,0.162529,0.424039,-0.968769,0.833151,-0.392261,-0.673963,0.892246,-0.837693,ULCER
-0.112971,-0.52,-0.054748,0.191683,-0.978283,0.545829,-0.383502,-0.783217,0.947641,-0.928044,ULCER
0.188285,-0.6,0.230452,0.635918,-0.983494,0.716563,-0.516216,-0.81052,0.611352,-0.80756,ULCER
0.129707,-0.573333,0.203462,0.738644,-0.998185,0.598662,-0.435118,-0.923225,0.639103,-0.884746,ULCER
-0.07113,-0.573333,0.201011,0.728923,-0.990939,0.736494,-0.507533,-0.886303,0.551724,-0.816818,ULCER
-0.338912,-0.6,0.117764,0.498865,-0.985342,0.644927,-0.154014,-0.769587,0.779248,-0.774604,ULCER
-0.062762,-0.573333,0.102679,0.471811,-0.980912,0.556966,-0.128422,-0.808191,0.763948,-0.886027,ULCER
0.146444,-0.546667,0.08795,0.438881,-0.98546,0.604036,-0.113686,-0.824322,0.795245,-0.918593,ULCER
0.121339,-0.546667,0.105313,0.450303,-0.988759,0.65624,-0.424348,-0.87138,0.654754,-0.87028,ULCER
-0.096234,-0.56,0.09552,0.463096,-0.961714,0.565146,-0.134873,-0.741681,0.727915,-0.825022,ULCER
-0.046025,-0.6,0.2068,0.632066,-0.99633,0.684167,-0.645128,-0.885915,0.381826,-0.901908,ULCER
-0.087866,-0.506667,-0.024014,0.227691,-0.960484,0.635544,-0.497769,-0.777653,0.871136,-0.884457,ULCER
0.062762,-0.613333,0.228595,0.691154,-0.980105,0.77117,-0.483906,-0.818241,0.553277,-0.931984,ULCER
0.029289,-0.573333,0.186832,0.679809,-0.991206,0.597238,-0.482716,-0.901788,0.63338,-0.793085,ULCER
0.096234,-0.586667,0.17768,0.635889,-0.987235,0.677515,-0.508226,-0.867066,0.730852,-0.915987,ULCER
-0.129707,-0.56,0.162656,0.737101,-0.997703,0.622548,-0.582988,-0.925856,0.676106,-0.826542,ULCER
-0.213389,-0.573333,0.103616,0.575756,-0.983471,0.726239,-0.193143,-0.796071,0.605883,-0.765133,ULCER
-0.07113,-0.626667,0.187327,0.537622,-0.989427,0.721,-0.580913,-0.883672,0.722831,-0.853586,ULCER
-0.037657,-0.573333,0.133486,0.563479,-0.990073,0.547827,-0.64931,-0.873924,0.616591,-0.918757,ULCER
0.054393,-0.546667,0.0647,0.398383,-0.990577,0.587268,-0.472461,-0.849512,0.753763,-0.91037,ULCER
-0.121339,-0.573333,0.082588,0.480577,-0.964258,0.558785,-0.106859,-0.645323,0.766576,-0.89403,ULCER
-0.121339,-0.586667,0.141548,0.46793,-0.925972,0.782881,-0.339156,-0.647307,0.77218,-0.814756,ULCER
-0.020921,-0.746667,0.351202,0.494194,-0.994096,0.684789,-0.834761,-0.899545,0.526832,-0.903143,ULCER
0.087866,-0.586667,0.174247,0.564725,-0.9929,0.691376,-0.625248,-0.880222,0.796316,-0.810589,ULCER
-0.238494,-0.586667,0.150915,0.704391,-0.99005,0.690822,-0.329018,-0.873622,0.768845,-0.720349,ULCER
-0.104603,-0.56,0.166945,0.684257,-0.98682,0.654211,-0.587637,-0.901874,0.697177,-0.918418,ULCER
-0.414226,-0.6,0.129401,0.539883,-0.976411,0.636784,-0.158044,-0.754922,0.744198,-0.805546,ULCER
0.087866,-0.56,0.133199,0.538361,-0.996954,0.555787,-0.52286,-0.929306,0.736626,-0.855772,ULCER
-0.121339,-0.573333,0.068357,0.49737,-0.976081,0.621988,-0.134144,-0.789126,0.561672,-0.839494,ULCER
-0.020921,-0.56,0.117683,0.561028,-0.992198,0.610932,-0.63088,-0.922534,0.753514,-0.867526,ULCER
-0.439331,-0.6,0.142932,0.557989,-0.935866,0.851021,-0.33236,-0.552071,0.757861,-0.74601,ULCER
-0.062762,-0.573333,0.148252,0.607784,-0.979759,0.734127,-0.428777,-0.866074,0.721,-0.744073,ULCER
0.096234,-0.573333,0.146592,0.578761,-0.995983,0.666321,-0.52113,-0.911622,0.789239,-0.902096,ULCER
-0.138075,-0.533333,0.146349,0.741453,-0.998034,0.581384,-0.588715,-0.927581,0.680353,-0.866978,ULCER
-0.138075,-0.573333,0.194269,0.739551,-0.99874,0.623024,-0.677986,-0.960146,0.646965,-0.932884,ULCER
-0.129707,-0.6,0.161029,0.615824,-0.979429,0.734663,-0.445333,-0.827385,0.67145,-0.84417,ULCER
0.029289,-0.56,0.109165,0.512117,-0.995255,0.621035,-0.607611,-0.930255,0.695558,-0.874349,ULCER
-0.121339,-0.573333,0.115352,0.489558,-0.9751,0.571304,-0.242924,-0.791542,0.657236,-0.864194,ULCER
-0.34728,-0.573333,0.062415,0.454721,-0.970451,0.654423,-0.249703,-0.877159,0.662942,-0.77071,ULCER
0.004184,-0.573333,0.147841,0.589096,-0.983371,0.739949,-0.737734,-0.870905,0.615729,-0.807023,ULCER
-0.171548,-0.573333,0.098158,0.538276,-0.966971,0.754971,-0.159963,-0.799996,0.722263,-0.735646,ULCER
-0.364017,-0.586667,0.083102,0.454628,-0.977033,0.671276,-0.247371,-0.797063,0.781437,-0.791808,ULCER
-0.313808,-0.573333,0.076385,0.693047,-0.977304,0.783639,-0.556411,-0.875218,0.450781,-0.589777,ULCER
-0.230126,-0.6,0.179785,0.711757,-0.980087,0.716784,-0.391839,-0.823503,0.789743,-0.803573,ULCER
-0.121339,-0.586667,0.110323,0.462138,-0.981111,0.575873,-0.181879,-0.845026,0.70403,-0.837,ULCER
-0.25523,-0.586667,0.122637,0.463069,-0.992279,0.614864,-0.462697,-0.901141,0.641017,-0.849307,ULCER
0.154812,-0.613333,0.207456,0.592952,-0.995045,0.21026,-0.254566,-0.923526,0.827564,-0.892553,NON_ULCER
0.221757,-0.64,0.257402,0.604003,-0.998893,0.465274,-0.319376,-0.943497,0.599226,-0.937869,NON_ULCER
0.171548,-0.666667,0.258312,0.586401,-0.99866,0.370956,-0.23834,-0.949276,0.626024,-0.938303,NON_ULCER
0.213389,-0.653333,0.257367,0.590256,-0.997809,0.510787,-0.240347,-0.930945,0.654042,-0.940556,NON_ULCER
-0.154812,-0.653333,0.270991,0.495103,-0.997214,0.557323,-0.558474,-0.926805,0.893096,-0.926329,NON_ULCER
0.205021,-0.653333,0.253263,0.584461,-0.999203,0.346677,-0.261243,-0.960965,0.702088,-0.945203,NON_ULCER
-0.054393,-0.653333,0.235723,0.528875,-0.990226,0.632244,-0.193809,-0.88846,0.866255,-0.486171,NON_ULCER
0.079498,-0.64,0.239832,0.562385,-0.999079,0.332148,-0.265176,-0.945265,0.812201,-0.955153,NON_ULCER
-0.037657,-0.64,0.209388,0.520305,-0.995726,0.599016,-0.501152,-0.939313,0.735894,-0.923748,NON_ULCER
-0.029289,-0.64,0.229576,0.540446,-0.99928,0.254906,-0.29031,-0.950398,0.701475,-0.936641,NON_ULCER
0.020921,-0.653333,0.24167,0.548756,-0.996697,0.673829,-0.349477,-0.916065,0.812732,-0.797365,NON_ULCER
-0.238494,-0.666667,0.26775,0.454904,-0.995758,0.253028,-0.316127,-0.927106,0.830168,-0.879114,NON_ULCER
0.196653,-0.666667,0.252579,0.554249,-0.996878,0.689573,-0.355637,-0.919903,0.80274,-0.806339,NON_ULCER
-0.213389,-0.653333,0.260837,0.462788,-0.995858,0.301368,-0.407538,-0.917962,0.771279,-0.951426,NON_ULCER
-0.16318,-0.64,0.20712,0.46108,-0.998161,0.19761,-0.420736,-0.941513,0.727291,-0.973267,NON_ULCER
-0.238494,-0.64,0.221055,0.468691,-0.993965,0.304678,-0.311458,-0.927538,0.76037,-0.945824,NON_ULCER
-0.280335,-0.64,0.181897,0.429065,-0.997352,0.234722,-0.303033,-0.935388,0.779093,-0.925818,NON_ULCER
-0.313808,-0.613333,0.135202,0.440391,-0.997186,0.260308,-0.359813,-0.922966,0.63113,-0.583631,NON_ULCER
0.104603,-0.706667,0.279854,0.61615,-0.986534,0.568332,-0.222901,-0.845759,0.610232,-0.898684,NON_ULCER
-0.062762,-0.693333,0.288289,0.550098,-0.997449,0.700173,-0.545959,-0.934568,0.747916,-0.889938,NON_ULCER
-0.046025,-0.666667,0.265622,0.570185,-0.998751,0.359267,-0.228778,-0.939227,0.70471,-0.950058,NON_ULCER
-0.16318,-0.666667,0.230714,0.518558,-0.991223,0.646509,-0.671629,-0.92633,0.871207,-0.896704,NON_ULCER
0.020921,-0.666667,0.258543,0.550323,-0.998508,0.263547,-0.21403,-0.943583,0.783769,-0.933203,NON_ULCER
0.012552,-0.64,0.218126,0.530711,-0.995448,0.646613,-0.54151,-0.924691,0.82349,-0.105995,NON_ULCER
-0.104603,-0.653333,0.261014,0.512178,-0.998079,0.388502,-0.496862,-0.943152,0.773902,-0.950455,NON_ULCER
0.104603,-0.6,0.184909,0.566528,-0.997858,0.498513,-0.389954,-0.92357,0.782571,-0.902182,NON_ULCER
0.171548,-0.64,0.220173,0.542836,-0.99842,0.574578,-0.363394,-0.946947,0.804868,-0.906851,NON_ULCER
0.079498,-0.653333,0.236058,0.545151,-0.996389,0.669872,-0.347953,-0.902003,0.840273,-0.857476,NON_ULCER
0.004184,-0.64,0.231186,0.521065,-0.997217,0.635242,-0.401195,-0.923828,0.941231,-0.872389,NON_ULCER
-0.230126,-0.72,0.31729,0.440387,-0.993026,0.401508,-0.323816,-0.892256,0.795559,-0.897103,NON_ULCER
-0.615063,-0.68,0.269687,0.484588,-0.952265,0.466568,-0.378261,-0.871552,0.578294,-0.83032,NON_ULCER
-0.589958,-0.653333,0.175155,0.40715,-0.982858,0.45633,-0.478895,-0.895749,0.67668,-0.58421,NON_ULCER
-0.104603,-0.64,0.200779,0.491787,-0.995832,0.435862,-0.263584,-0.901874,0.951922,-0.913379,NON_ULCER
0.213389,-0.613333,0.222219,0.571147,-0.997349,0.606807,-0.200621,-0.921542,0.819974,0.039997,NON_ULCER
0.121339,-0.6,0.198793,0.609445,-0.998321,0.557786,-0.395855,-0.942246,0.766365,-0.920562,NON_ULCER
0.121339,-0.613333,0.208248,0.572623,-0.999114,0.409082,-0.339769,-0.938838,0.752304,-0.911076,NON_ULCER
0.138075,-0.613333,0.196124,0.548892,-0.99727,0.521634,-0.386777,-0.929004,0.856293,-0.92372,NON_ULCER
-0.146444,-0.666667,0.238252,0.485475,-0.994853,0.402129,-0.381909,-0.924605,0.887044,-0.860648,NON_ULCER
-0.941423,-0.666667,0.279841,0.723907,-0.925335,-0.143485,-0.344849,-0.866635,0.505496,-0.872143,NON_ULCER
0.171548,-0.706667,0.349728,0.571829,-0.996528,0.674194,-0.680847,-0.871509,0.587195,-0.851839,NON_ULCER
-0.079498,-0.64,0.19754,0.484695,-0.998061,0.598775,-0.785958,-0.950398,0.73497,-0.940077,NON_ULCER
-0.046025,-0.613333,0.192766,0.507248,-0.998385,0.582855,-0.412399,-0.936121,0.85989,-0.894948,NON_ULCER
0.238494,-0.6,0.21814,0.631071,-0.998696,0.60757,-0.476366,-0.933016,0.883325,0.181236,NON_ULCER
0.171548,-0.613333,0.212391,0.609816,-0.999246,0.492263,-0.437929,-0.958377,0.740848,-0.910489,NON_ULCER
0.154812,-0.586667,0.194578,0.629924,-0.998673,0.477011,-0.366967,-0.945395,0.77161,-0.916554,NON_ULCER
0.087866,-0.613333,0.209311,0.560969,-0.998695,0.549352,-0.321429,-0.93556,0.908006,-0.938845,NON_ULCER
0.012552,-0.613333,0.210576,0.549719,-0.9984,0.55528,-0.370984,-0.927926,0.93273,-0.912154,NON_ULCER
-0.020921,-0.653333,0.230486,0.53488,-0.997167,0.597922,-0.396725,-0.910328,0.879794,-0.903033,NON_ULCER
-0.866109,-0.64,0.180716,0.478865,-0.945629,0.312178,-0.441064,-0.822511,0.181513,-0.775965,NON_ULCER
0.280335,-0.773333,0.388642,0.612548,-0.997023,0.718877,-0.61256,-0.869827,0.802921,-0.746892,NON_ULCER
0.179916,-0.6,0.188233,0.584386,-0.998215,0.51469,-0.130261,-0.918566,0.787958,-0.948202,NON_ULCER
0.313808,-0.573333,0.187181,0.634965,-0.999442,0.477482,-0.28114,-0.93211,0.88762,-0.90814,NON_ULCER
0.230126,-0.613333,0.203859,0.592566,-0.997773,0.661052,-0.189338,-0.910889,0.865477,-0.690956,NON_ULCER
0.263598,-0.586667,0.209797,0.653629,-0.999404,0.455344,-0.436839,-0.953115,0.78108,-0.926595,NON_ULCER
0.263598,-0.586667,0.190011,0.626103,-0.998559,0.568294,-0.441559,-0.945998,0.758831,-0.922145,NON_ULCER
0.205021,-0.6,0.199057,0.615825,-0.998748,0.436072,-0.34746,-0.946559,0.764532,-0.955367,NON_ULCER
0.179916,-0.6,0.203316,0.597103,-0.998746,0.386215,-0.354783,-0.936121,0.792012,-0.942508,NON_ULCER
0.238494,-0.586667,0.19885,0.61772,-0.998493,0.488325,-0.370551,-0.95359,0.813367,-0.941061,NON_ULCER
-0.054393,-0.653333,0.253998,0.515354,-0.992452,0.531931,-0.494444,-0.850633,0.855505,-0.911683,NON_ULCER
-0.39749,-0.64,0.177292,0.475672,-0.997813,0.258779,-0.405393,-0.939227,0.582954,-0.410876,NON_ULCER
-0.129707,-0.68,0.278687,0.506736,-0.998341,0.584903,-0.899352,-0.965106,0.472713,-0.908355,NON_ULCER
0.054393,-0.586667,0.183537,0.588969,-0.996699,0.527504,-0.124351,-0.919645,0.860585,-0.851264,NON_ULCER
0.338912,-0.586667,0.198404,0.650141,-0.999626,0.428537,-0.603473,-0.956005,0.732179,-0.91602,NON_ULCER
0.280335,-0.573333,0.190248,0.649399,-0.998826,0.366494,-0.393093,-0.9284,0.837354,0.162799,NON_ULCER
0.297071,-0.586667,0.215933,0.661506,-0.999392,0.599589,-0.669491,-0.97136,0.789287,-0.936781,NON_ULCER
0.271967,-0.586667,0.189836,0.647244,-0.998637,0.344248,-0.363162,-0.948629,0.787455,-0.929675,NON_ULCER
0.34728,-0.586667,0.202205,0.641883,-0.99896,0.611699,-0.641418,-0.933404,0.804377,-0.921569,NON_ULCER
0.104603,-0.613333,0.208684,0.586425,-0.997545,0.633721,-0.41336,-0.940305,0.853977,-0.920984,NON_ULCER
0.246862,-0.6,0.194376,0.603552,-0.998279,0.494146,-0.423731,-0.953072,0.754844,-0.927344,NON_ULCER
0.154812,-0.6,0.193084,0.582991,-0.996278,0.597836,-0.381411,-0.926589,0.802136,-0.852207,NON_ULCER
-0.046025,-0.64,0.224374,0.555442,-0.99838,0.405574,-0.39021,-0.942677,0.859455,-0.928031,NON_ULCER
-0.16318,-0.666667,0.249913,0.49421,-0.99555,0.434215,-0.143912,-0.906532,0.571087,-0.827033,NON_ULCER
-0.012552,-0.613333,0.201854,0.576631,-0.998328,0.70876,-0.648111,-0.930816,0.755854,-0.91461,NON_ULCER
0.221757,-0.586667,0.185413,0.618523,-0.996632,0.548511,-0.262558,-0.904936,0.899923,-0.872385,NON_ULCER
0.305439,-0.573333,0.18405,0.639565,-0.998096,0.515597,-0.36857,-0.910501,0.916018,-0.916933,NON_ULCER
0.330544,-0.586667,0.205306,0.644687,-0.999423,0.509967,-0.559673,-0.949794,0.920216,-0.937392,NON_ULCER
0.062762,-0.626667,0.216039,0.572878,-0.997969,0.656653,-0.394993,-0.937199,0.706006,-0.853187,NON_ULCER
0.037657,-0.68,0.252945,0.552234,-0.997077,0.424564,-0.353203,-0.935733,0.735444,-0.894324,NON_ULCER
-0.029289,-0.653333,0.255881,0.546387,-0.997384,0.555314,-0.386269,-0.931333,0.804309,-0.828352,NON_ULCER
-0.121339,-0.626667,0.176911,0.45134,-0.998102,0.454455,-0.558822,-0.955488,0.713199,-0.137942,NON_ULCER
0.087866,-0.64,0.237906,0.561358,-0.997833,0.671457,-0.394492,-0.94147,0.790705,-0.895492,NON_ULCER
-0.029289,-0.653333,0.264326,0.552209,-0.993877,0.680191,-0.496365,-0.925899,0.827174,-0.807114,NON_ULCER
-0.205021,-0.666667,0.223561,0.4818,-0.996884,0.311083,-0.287055,-0.907869,0.83759,-0.835056,NON_ULCER
0.330544,-0.76,0.378228,0.619738,-0.996233,0.608524,-0.539097,-0.878324,0.475373,-0.928768,ULCER
0.355649,-0.706667,0.352476,0.640917,-0.996454,0.541108,-0.466842,-0.893377,0.533947,-0.958675,ULCER
0.138075,-0.773333,0.38022,0.446914,-0.996442,0.507628,-0.354321,-0.921068,0.540669,-0.915025,ULCER
0.205021,-0.773333,0.356882,0.513838,-0.998081,0.317716,-0.354961,-0.914771,0.681542,-0.969855,ULCER
-0.020921,-0.76,0.373416,0.246257,-0.98486,0.719107,-0.540056,-0.76536,0.793167,-0.864261,ULCER
-0.104603,-0.72,0.317507,0.304866,-0.97581,0.744406,-0.349926,-0.787574,0.381802,-0.820483,ULCER
0.230126,-0.773333,0.402609,0.647736,-0.997557,0.547454,-0.51989,-0.854342,0.621999,-0.736015,ULCER
0.037657,-0.746667,0.335914,0.433998,-0.98132,0.746323,-0.401407,-0.730337,0.592819,-0.817626,ULCER
0.305439,-0.72,0.356684,0.678884,-0.995947,0.646303,-0.628285,-0.823934,0.496996,-0.574431,ULCER
-0.598326,-0.706667,0.286133,0.09502,-0.867822,0.846219,-0.275292,-0.529988,0.437004,-0.598563,ULCER
0.07113,-0.746667,0.336728,0.421526,-0.988954,0.681697,-0.281272,-0.842697,0.652371,-0.897527,ULCER
-0.096234,-0.773333,0.38793,0.449726,-0.954975,0.787036,-0.575436,-0.70118,0.50751,-0.782409,ULCER
0.263598,-0.76,0.391945,0.632862,-0.994742,0.521167,-0.533501,-0.87552,0.645951,-0.800737,ULCER
-0.305439,-0.72,0.252445,0.018869,-0.854489,0.765123,-0.572381,-0.722401,-0.078715,-0.823873,ULCER
-0.046025,-0.72,0.297204,0.277876,-0.987173,0.737331,-0.529078,-0.865859,0.675176,-0.658788,ULCER
0.062762,-0.773333,0.350595,0.441928,-0.975203,0.786891,-0.433562,-0.814316,0.414499,-0.707118,ULCER
0.322176,-0.733333,0.377124,0.69201,-0.996533,0.618404,-0.585217,-0.876642,0.511663,-0.705857,ULCER
-0.297071,-0.746667,0.318102,0.154714,-0.971369,0.65863,-0.406876,-0.840195,0.477914,-0.723137,ULCER
0.046025,-0.746667,0.343687,0.38503,-0.993978,0.631831,-0.405481,-0.859432,0.822166,-0.878597,ULCER
0.146444,-0.746667,0.336519,0.366574,-0.971175,0.775146,-0.595659,-0.866376,0.615926,-0.84159,ULCER
0.037657,-0.786667,0.392525,0.39497,-0.984035,0.575735,-0.434191,-0.84192,0.755548,-0.823927,ULCER
0.389121,-0.773333,0.396131,0.644258,-0.996156,0.647803,-0.537659,-0.867325,0.558259,-0.833118,ULCER
-0.531381,-0.653333,0.133664,-0.237121,-0.771623,0.530406,-0.382699,-0.627208,0.51928,-0.841366,ULCER
-0.539749,-0.613333,0.072341,-0.287039,-0.62171,0.613357,-0.626535,-0.70903,0.25191,-0.804583,ULCER
-0.07113,-0.72,0.29078,0.18057,-0.987307,0.525474,-0.378171,-0.868403,0.877956,-0.887006,ULCER
-0.707113,-0.706667,0.328035,-0.022569,-0.83214,0.707556,-0.823567,-0.878324,0.508078,-0.669678,ULCER
-0.364017,-0.733333,0.334348,0.224127,-0.960829,0.7592,-0.230023,-0.718648,0.586826,-0.737749,ULCER
-0.046025,-0.733333,0.329861,0.28003,-0.984538,0.662601,-0.233499,-0.835925,0.82598,-0.748821,ULCER
-0.138075,-0.746667,0.334965,0.193146,-0.974931,0.688962,-0.439426,-0.855636,0.758417,-0.765676,ULCER
0.054393,-0.746667,0.331866,0.310771,-0.989187,0.658485,-0.663942,-0.852099,0.854546,-0.938219,ULCER
0.046025,-0.773333,0.370711,0.397445,-0.985985,0.590738,-0.41982,-0.865514,0.813361,-0.805863,ULCER
0.422594,-0.76,0.397549,0.657434,-0.996793,0.521897,-0.502121,-0.842395,0.643256,-0.804658,ULCER
0.054393,-0.72,0.30517,0.379786,-0.982896,0.70256,-0.665577,-0.88997,0.650433,-0.845832,ULCER
-0.447699,-0.653333,0.208952,-0.181932,-0.897935,0.566631,-0.541203,-0.856068,0.57432,-0.818896,ULCER
-0.112971,-0.733333,0.313318,0.215964,-0.986712,0.577583,0.037264,-0.860424,0.628866,-0.693872,ULCER
-0.062762,-0.773333,0.344324,0.279119,-0.988578,0.360398,-0.319456,-0.908991,0.655879,-0.885776,ULCER
-0.497908,-0.706667,0.28831,-0.084179,-0.931486,0.708343,-0.701107,-0.878755,0.525995,-0.812577,ULCER
0.121339,-0.786667,0.363688,0.437105,-0.993182,0.635028,-0.114812,-0.802627,0.71605,-0.81645,ULCER
-0.087866,-0.76,0.339803,0.232465,-0.972066,0.733011,-0.818828,-0.890315,0.579366,-0.894503,ULCER
0.079498,-0.746667,0.338321,0.361889,-0.991604,0.500986,-0.413673,-0.874528,0.818307,-0.708823,ULCER
-0.020921,-0.786667,0.380652,0.395482,-0.979339,0.720099,-0.608033,-0.86051,0.597726,-0.845746,ULCER
0.39749,-0.8,0.413354,0.660127,-0.99553,0.583323,-0.50888,-0.878971,0.498422,-0.893953,ULCER
0.07113,-0.76,0.34867,0.429593,-0.992981,0.708484,-0.619407,-0.88557,0.595855,-0.873475,ULCER
