@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R2-24,26-31,33-48,50-72,74,76-77,79-101,103-115,117-127,129-137,139-146,148,150-166,168,170,172-174,176-185'

@attribute color_bgr_b_mean numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_a_centroid numeric
@attribute color_luv_l_mean numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_r_mean numeric
@attribute color_norm_r_variance numeric
@attribute haralick_bgr_g_contrast numeric
@attribute haralick_lab_a_correlation numeric
@attribute haralick_luv_v_energy numeric
@attribute haralick_bgr_br_energy numeric
@attribute haralick_lab_ab_contrast numeric
@attribute haralick_lab_ab_entropy numeric
@attribute lbph_bgr_r_entropy numeric
@attribute wavelet_bgr_b_3_lh_entropy numeric
@attribute wavelet_bgr_b_3_hl_entropy numeric
@attribute wavelet_bgr_g_3_lh_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.273197,0.02154,0.46875,0.020677,-0.067408,-0.22458,-0.989575,-0.991183,-0.956721,-0.734972,-0.869442,-0.959038,0.914341,0.724302,0.210164,0.210226,0.210102,-0.967439,ULCER
-0.341536,-0.019125,0.5,-0.020389,-0.112556,-0.198729,-0.988778,-0.962539,-0.946686,-0.635768,-0.86128,-0.91736,0.907813,0.715822,0.25188,0.251944,0.251816,-0.856499,ULCER
-0.295617,-0.015629,0.5,-0.016366,-0.060313,-0.229673,-0.994065,-0.982816,-0.959627,-0.822463,-0.895528,-0.921337,0.93498,0.681381,0.197402,0.197463,0.197341,-0.911003,ULCER
-0.242798,0.052352,0.34375,0.051569,-0.052162,-0.269605,-0.987605,-0.968266,-0.953289,-0.763923,-0.901431,-0.875394,0.931565,0.611486,0.230293,0.229007,0.23023,-0.915718,ULCER
-0.82364,-0.731911,0.125,-0.733418,-0.297639,0.154093,-0.349816,-0.787815,-0.940897,-0.825549,-0.920978,-0.451405,0.948669,0.805182,0.287677,0.287743,0.287611,-0.797989,ULCER
-0.740109,-0.493585,0.40625,-0.495033,-0.353629,0.132643,-0.721458,-0.903945,-0.967081,-0.913846,-0.951751,-0.77376,0.969459,0.226286,0.157968,0.158027,0.157908,-0.775845,ULCER
-0.18095,0.127453,0.5625,0.126619,-0.052994,-0.246901,-0.987966,-0.910528,-0.961174,-0.786542,-0.928496,-0.820814,0.948959,0.885707,0.187459,0.18752,0.187398,-0.960452,ULCER
-0.264643,0.035138,0.53125,0.034005,-0.067686,-0.233179,-0.991686,-0.901959,-0.936277,-0.726007,-0.908224,-0.831028,0.912309,0.801345,0.287677,0.287743,0.287611,-0.734863,ULCER
-0.662457,-0.441157,0.40625,-0.441561,-0.208562,-0.022673,-0.923738,-0.86338,-0.950242,-0.880301,-0.93051,-0.749857,0.954082,0.740252,0.24175,0.241814,0.241687,-0.751446,ULCER
-0.44297,-0.335616,0.09375,-0.337113,0.073905,-0.318743,-0.945589,-0.745518,-0.963834,-0.895051,-0.952878,-0.824004,0.953061,0.726445,0.191919,0.19198,0.191858,-0.73556,ULCER
-0.801007,-0.6821,0.15625,-0.683659,-0.225031,0.05188,-0.879239,-0.944899,-0.949481,-0.859668,-0.915437,-0.830705,0.940789,0.451796,0.254584,0.254649,0.25452,-0.904581,ULCER
-0.641371,-0.745418,-0.375,-0.746695,0.615747,-0.704557,-0.922357,-0.855967,-0.951426,-0.877379,-0.919609,-0.798954,0.930707,0.951028,0.270314,0.270379,0.270249,-0.842254,ULCER
-0.819638,-0.655233,0.21875,-0.656781,-0.354185,0.152155,-0.762414,-0.973271,-0.960149,-0.892358,-0.921194,-0.832856,0.951549,0.457092,0.203851,0.203913,0.203789,-0.859926,ULCER
-0.669802,-0.286889,0.40625,-0.288117,-0.372512,-0.026564,-0.959585,-0.967423,-0.950523,-0.864819,-0.921046,-0.884784,0.916842,0.574405,0.240452,0.241814,0.241687,-0.80007,ULCER
-0.821758,-0.935812,-0.4375,-0.938101,1,-0.810067,-0.937403,-0.893037,-0.951044,-0.811497,-0.891856,-0.798595,0.906912,0.934982,0.275379,0.275444,0.275313,-0.837189,ULCER
-0.265207,0.05694,0.375,0.055876,-0.082763,-0.252218,-0.989622,-0.950396,-0.9459,-0.723076,-0.898458,-0.918435,0.917555,0.682541,0.259037,0.259102,0.258973,-0.813358,ULCER
-0.432075,-0.514929,-0.40625,-0.516512,0.537042,-0.726628,-0.981634,-0.577542,-0.952783,-0.887333,-0.931665,-0.749964,0.927354,0.826759,0.267749,0.267814,0.267684,-0.772122,ULCER
-0.888216,-0.945313,-0.375,-0.946304,0.291362,-0.207242,1,-0.914552,-0.956526,-0.838775,-0.897082,-0.568234,0.943239,0.725186,0.249151,0.249215,0.249087,-0.72887,ULCER
-0.264931,0.052114,0.40625,0.051058,-0.078794,-0.239882,-0.984121,-0.976344,-0.947194,-0.762514,-0.861168,-0.90754,0.918861,0.754041,0.25188,0.251944,0.251816,-0.925647,ULCER
-0.843567,-0.797767,0,-0.799745,-0.242637,0.157124,-0.159993,-0.621446,-0.928637,-0.814585,-0.905882,-0.219288,0.940505,0.789676,0.330275,0.330343,0.330207,-0.665597,ULCER
-0.742094,-0.509291,0.46875,-0.51117,-0.380465,0.211783,-0.34216,-0.874379,-0.969857,-0.940219,-0.95593,-0.623889,0.986517,0.159588,0.140085,0.140144,0.140027,-0.591858,ULCER
-0.281051,0.029497,0.65625,0.028576,-0.086378,-0.189161,-0.99042,-0.950867,-0.935109,-0.747979,-0.874503,-0.858013,0.91373,0.824335,0.286066,0.286132,0.286,-0.957275,ULCER
-0.01751,0.257009,0.15625,0.256232,0.017852,-0.354254,-0.975085,-0.950131,-0.963843,-0.862081,-0.937774,-0.915639,0.946495,0.110113,0.185204,0.185265,0.185143,-0.84938,NON_ULCER
0.066534,0.350186,0.34375,0.34918,0.021307,-0.343529,-0.993943,-0.962556,-0.926652,-0.632448,-0.87968,-0.899083,0.874337,0.878765,0.319641,0.319708,0.319573,-0.887674,NON_ULCER
-0.186053,0.078857,0.4375,0.078412,-0.014226,-0.294419,-0.975463,-0.926824,-0.879295,-0.533108,-0.856739,-0.850559,0.837997,0.620985,0.41987,0.419943,0.419797,-0.757962,NON_ULCER
0.231761,0.465668,0.3125,0.465482,0.075541,-0.391024,-0.99699,-0.973963,-0.970644,-0.85018,-0.931327,-0.967101,0.934315,0.535478,0.140085,0.140144,0.140027,-0.826681,NON_ULCER
0.237291,0.488044,0.3125,0.487581,0.066845,-0.390782,-0.997033,-0.981467,-0.957188,-0.762286,-0.89054,-0.950509,0.916183,0.734662,0.215325,0.215387,0.215263,-0.881313,NON_ULCER
-0.031084,0.256408,0.5625,0.255692,-0.003227,-0.294327,-0.994194,-0.988886,-0.956861,-0.701813,-0.892264,-0.967603,0.909964,0.521183,0.209121,0.209183,0.209059,-0.922785,NON_ULCER
-0.264763,0.007075,0.625,0.005512,-0.049573,-0.201591,-0.995354,-0.994944,-0.948963,-0.661221,-0.829193,-0.960077,0.902497,0.766074,0.23798,0.238043,0.237916,-0.944833,NON_ULCER
0.013471,0.304421,0.4375,0.30356,0.004695,-0.31804,-0.997321,-0.991496,-0.955778,-0.590227,-0.871363,-0.971008,0.897253,0.697802,0.216346,0.216409,0.216284,-0.956287,NON_ULCER
-0.18735,0.051085,0.40625,0.050193,0.008798,-0.291754,-0.997723,-0.994977,-0.907936,-0.47746,-0.728302,-0.950724,0.825857,0.608381,0.362977,0.363909,0.36377,-0.021655,NON_ULCER
-0.072423,0.223387,0.53125,0.2224,-0.016807,-0.285167,-0.997721,-0.993016,-0.94918,-0.591623,-0.85535,-0.970363,0.880959,0.758378,0.240452,0.241814,0.241687,-0.949872,NON_ULCER
-0.031199,0.268895,0.53125,0.266917,-0.010451,-0.297964,-0.999062,-0.995898,-0.950468,-0.676341,-0.790737,-0.973839,0.883379,0.744055,0.23703,0.237093,0.236966,-0.981783,NON_ULCER
-0.121779,0.164746,0.46875,0.164541,-0.018061,-0.287405,-0.999196,-0.993131,-0.904362,-0.433766,-0.766149,-0.962084,0.799131,0.705514,0.36939,0.36946,0.36932,-0.021935,NON_ULCER
-0.005146,0.298845,0.5,0.298087,-0.008339,-0.3028,-0.999279,-0.995142,-0.95582,-0.702601,-0.820894,-0.975846,0.893288,0.74113,0.2143,0.214362,0.214238,-0.983666,NON_ULCER
-0.336053,-0.08351,0.53125,-0.084127,-0.054475,-0.21213,-0.980187,-0.976411,-0.947786,-0.747978,-0.907086,-0.934561,0.911263,0.483165,0.248236,0.2483,0.248172,-0.936618,NON_ULCER
-0.288093,-0.045911,0.46875,-0.046945,-0.025863,-0.237836,-0.990987,-0.962588,-0.940663,-0.729114,-0.875511,-0.936138,0.896432,0.591753,0.2737,0.273766,0.273635,-0.943505,NON_ULCER
-0.422413,-0.166925,0.53125,-0.167587,-0.094714,-0.151847,-0.975756,-0.940711,-0.948109,-0.726083,-0.934911,-0.92829,0.910225,0.243173,0.244547,0.244611,0.244483,-0.845998,NON_ULCER
-0.721392,-0.414836,0.625,-0.416271,-0.397883,0.199565,-0.703026,-0.814445,-0.931836,-0.718291,-0.930754,-0.790783,0.917059,0.450138,0.295603,0.29567,0.295537,-0.751038,NON_ULCER
0.062137,0.33241,0.40625,0.331335,0.025707,-0.3347,-0.990911,-0.941545,-0.956684,-0.807754,-0.91546,-0.925674,0.925397,0.567777,0.213271,0.213334,0.213209,-0.788745,NON_ULCER
0.094186,0.369461,0.34375,0.368728,0.028752,-0.352574,-0.988847,-0.963766,-0.951795,-0.797237,-0.907144,-0.91804,0.918275,0.68997,0.23703,0.237093,0.236966,-0.815704,NON_ULCER
-0.107916,0.190236,0.53125,0.189779,-0.026804,-0.27193,-0.998942,-0.992682,-0.947009,-0.597575,-0.823019,-0.968248,0.873892,0.711123,0.249151,0.249215,0.249087,-0.972282,NON_ULCER
-0.091847,0.199401,0.4375,0.198484,-0.013978,-0.294119,-0.998362,-0.994994,-0.944611,-0.596963,-0.78503,-0.965238,0.880498,0.731444,0.2608,0.260865,0.260736,-0.965837,NON_ULCER
-0.156169,0.113985,0.46875,0.11349,-0.011883,-0.283956,-0.998983,-0.994694,-0.891555,-0.551535,-0.706529,-0.951656,0.794447,0.603588,0.393795,0.394645,0.394502,0.119671,NON_ULCER
-0.206943,0.025138,0.4375,0.023572,0.005054,-0.277276,-0.991742,-0.908696,-0.958566,-0.750293,-0.930531,-0.928863,0.923014,0.375655,0.203851,0.202439,0.203789,-0.948521,NON_ULCER
0.096339,0.34787,0.375,0.347696,0.048017,-0.357118,-0.9965,-0.925825,-0.944748,-0.817127,-0.890359,-0.939471,0.903421,0.660966,0.263425,0.26349,0.26336,-0.959235,NON_ULCER
-0.090236,0.188495,0.46875,0.188285,-0.007322,-0.290111,-0.993895,-0.975119,-0.955975,-0.808821,-0.914855,-0.963625,0.91369,0.216105,0.212876,0.214362,0.214238,-0.951533,NON_ULCER
-0.058487,0.237555,0.4375,0.236974,-0.012594,-0.301035,-0.993407,-0.97,-0.944225,-0.776304,-0.878556,-0.930189,0.899199,0.503681,0.262553,0.262618,0.262488,-0.883648,NON_ULCER
0.076159,0.364039,0.4375,0.363711,0.018709,-0.338529,-0.998632,-0.989318,-0.964831,-0.672904,-0.879296,-0.965596,0.916227,0.763011,0.172487,0.172547,0.172427,-0.971588,NON_ULCER
0.14372,0.411522,0.40625,0.410535,0.042326,-0.360225,-0.998094,-0.984526,-0.956349,-0.772873,-0.890337,-0.963231,0.90693,0.659236,0.216346,0.216409,0.216284,-0.867636,NON_ULCER
0.195742,0.462058,0.34375,0.461299,0.052661,-0.377063,-0.998767,-0.988487,-0.956746,-0.752511,-0.879226,-0.962909,0.906271,0.856159,0.216346,0.216409,0.216284,-0.949386,NON_ULCER
0.075027,0.363888,0.34375,0.362947,0.020888,-0.347484,-0.997888,-0.987426,-0.9536,-0.573875,-0.871255,-0.970936,0.88824,0.6826,0.229318,0.229381,0.227902,-0.931755,NON_ULCER
-0.073607,0.234027,0.40625,0.232508,-0.019742,-0.304977,-0.998882,-0.98636,-0.957727,-0.6391,-0.856424,-0.975595,0.895894,0.736724,0.209121,0.209183,0.209059,-0.94907,NON_ULCER
-0.010263,0.309102,0.375,0.308414,-0.017441,-0.316264,-0.99443,-0.963244,-0.962999,-0.842131,-0.930705,-0.93793,0.936191,0.586461,0.182932,0.182993,0.182871,-0.889597,NON_ULCER
0.145135,0.428507,0.34375,0.427882,0.033022,-0.359529,-0.997701,-0.985775,-0.951972,-0.524998,-0.890017,-0.968929,0.887258,0.806523,0.236077,0.23614,0.236013,-0.951645,NON_ULCER
-0.169794,0.104538,0.59375,0.103442,-0.023597,-0.252277,-0.994346,-0.992395,-0.956538,-0.713571,-0.86825,-0.962156,0.912719,0.633008,0.209121,0.209183,0.209059,-0.97197,NON_ULCER
0.109647,0.394825,0.40625,0.394423,0.026187,-0.349166,-0.999083,-0.98577,-0.95173,-0.558297,-0.875852,-0.978569,0.871162,0.827999,0.236077,0.23614,0.236013,-0.952522,NON_ULCER
-0.141039,0.105621,0.375,0.104643,0.014069,-0.311181,-0.998762,-0.99652,-0.899483,-0.588171,-0.683044,-0.957963,0.811379,0.459952,0.38254,0.382611,0.382469,0.013118,NON_ULCER
-0.013783,0.279217,0.46875,0.278283,-0.001327,-0.311856,-0.998804,-0.992531,-0.936575,-0.471092,-0.814507,-0.955669,0.857366,0.70365,0.287677,0.287743,0.287611,-0.94181,NON_ULCER
0.044132,0.304832,0.40625,0.303977,0.036215,-0.349608,-0.996826,-0.983211,-0.927682,-0.714732,-0.827292,-0.936819,0.87215,0.7548,0.317467,0.317535,0.316392,-0.958721,NON_ULCER
-0.11011,0.174432,0.4375,0.174688,-0.012336,-0.295627,-0.99928,-0.992847,-0.897087,-0.470152,-0.744487,-0.95248,0.787028,0.758356,0.384065,0.384941,0.383994,0.170403,NON_ULCER
-0.046375,0.259063,0.46875,0.258598,-0.018211,-0.295261,-0.996541,-0.988372,-0.962851,-0.764973,-0.905319,-0.969574,0.924104,0.695242,0.180642,0.180703,0.180582,-0.9719,NON_ULCER
-0.484621,-0.190871,0.59375,-0.19187,-0.160735,-0.100582,-0.951721,-0.955858,-0.95677,-0.871293,-0.936652,-0.919474,0.937632,0.283516,0.208075,0.208137,0.208013,-0.939583,NON_ULCER
-0.061309,0.245608,0.53125,0.244717,-0.022141,-0.288139,-0.997816,-0.989925,-0.959198,-0.794786,-0.87098,-0.959361,0.919238,0.70373,0.196986,0.198548,0.198425,-0.970437,NON_ULCER
-0.575115,-0.271823,0.625,-0.273092,-0.255898,0.015209,-0.771657,-0.88916,-0.953661,-0.791556,-0.941045,-0.871022,0.940054,-0.015861,0.221402,0.221465,0.22134,-0.940639,NON_ULCER
-0.229744,0.140428,0.53125,0.139719,-0.119183,-0.207816,-0.973578,-0.910956,-0.971879,-0.891762,-0.948603,-0.877867,0.964008,0.742419,0.122464,0.122521,0.122406,-0.837884,NON_ULCER
-0.797314,-0.665929,0.125,-0.667081,-0.258409,0.001063,-0.827,-0.951781,-0.941364,-0.693617,-0.863405,-0.877939,0.914833,0.537198,0.286873,0.286939,0.286807,-0.779222,ULCER
-0.35183,-0.178999,-0.15625,-0.180761,0.071082,-0.433884,-0.995191,-0.970506,-0.926561,-0.747992,-0.844673,-0.938862,0.844103,0.450389,0.34389,0.343959,0.343822,-0.87567,ULCER
-0.177216,-0.01035,-0.3125,-0.011732,0.130988,-0.504906,-0.998721,-0.991509,-0.952881,-0.728375,-0.874261,-0.965059,0.86551,0.469364,0.2608,0.260865,0.260736,-0.912473,ULCER
-0.419308,-0.222094,0.03125,-0.223425,0.002455,-0.352944,-0.980402,-0.988416,-0.971916,-0.877707,-0.908841,-0.945169,0.948841,0.608563,0.146595,0.146654,0.146537,-0.937366,ULCER
-0.157936,0.011118,-0.28125,0.009665,0.124899,-0.48536,-0.995413,-0.99393,-0.970809,-0.822312,-0.890215,-0.955239,0.927327,0.489131,0.162886,0.162946,0.162827,-0.951511,ULCER
-0.132086,0.036703,-0.34375,0.034779,0.142673,-0.523748,-0.999388,-0.996131,-0.963534,-0.57315,-0.838902,-0.976312,0.879446,0.535877,0.212239,0.212301,0.212177,-0.944863,ULCER
-0.406907,-0.265033,-0.0625,-0.265773,0.073724,-0.396654,-0.986914,-0.974269,-0.945891,-0.792114,-0.888379,-0.935995,0.899067,0.415252,0.278708,0.278774,0.278643,-0.872711,ULCER
-0.82058,-0.682454,0.125,-0.683544,-0.298272,0.020755,-0.873387,-0.964158,-0.936911,-0.701901,-0.808464,-0.897362,0.901015,0.449258,0.301796,0.301863,0.30173,-0.834161,ULCER
-0.376698,-0.256564,-0.25,-0.257851,0.12773,-0.462544,-0.987307,-0.982095,-0.944397,-0.641177,-0.872426,-0.943091,0.877733,0.101288,0.290077,0.290143,0.290011,-0.929293,ULCER
-0.304023,-0.17551,-0.1875,-0.176483,0.133886,-0.47028,-0.994561,-0.988091,-0.937609,-0.687167,-0.863919,-0.941836,0.870137,0.371905,0.312335,0.312402,0.312267,-0.944273,ULCER
-0.191056,-0.037306,-0.34375,-0.038993,0.14542,-0.519293,-0.995021,-0.981484,-0.95797,-0.806532,-0.855496,-0.950151,0.890238,0.480518,0.239871,0.239935,0.239807,-0.944094,ULCER
-0.162132,-0.00701,-0.34375,-0.008688,0.150896,-0.526115,-0.995851,-0.988635,-0.962741,-0.743837,-0.830656,-0.971259,0.889177,0.577002,0.216346,0.216409,0.216284,-0.936759,ULCER
-0.652506,-0.503073,0.09375,-0.504222,-0.09936,-0.209206,-0.899986,-0.954504,-0.942091,-0.746529,-0.908514,-0.893671,0.914368,0.327657,0.287677,0.287743,0.287611,-0.868678,ULCER
-0.320035,-0.187932,-0.125,-0.188646,0.118835,-0.441234,-0.994325,-0.979736,-0.93532,-0.787123,-0.866141,-0.936927,0.877424,0.450144,0.31601,0.316077,0.315942,-0.894581,ULCER
-0.204359,-0.013685,-0.1875,-0.01478,0.089506,-0.456876,-0.996478,-0.991416,-0.961364,-0.808164,-0.879618,-0.964306,0.902515,0.453964,0.216346,0.214995,0.216284,-0.909501,ULCER
-0.18478,0.001588,-0.25,0.000945,0.106808,-0.485268,-0.998022,-0.989177,-0.961818,-0.807735,-0.89381,-0.960758,0.896313,0.600019,0.217365,0.217427,0.217302,-0.928291,ULCER
-0.33774,-0.122941,-0.03125,-0.12444,0.019483,-0.387435,-0.990647,-0.983423,-0.979235,-0.861167,-0.939661,-0.968033,0.952426,0.567113,0.088489,0.088545,0.088433,-0.944539,ULCER
-0.710194,-0.543547,0.03125,-0.544974,-0.189423,-0.166446,-0.861953,-0.954875,-0.960622,-0.763765,-0.88655,-0.907468,0.933648,0.201879,0.213271,0.213334,0.213209,-0.954525,ULCER
0.098156,0.134384,-0.09375,0.134604,0.265917,-0.544831,-0.999394,-0.99885,-0.957647,-0.744714,-0.716784,-0.979644,0.884498,0.562007,0.232233,0.232297,0.23217,-0.972986,NON_ULCER
0.193276,0.197375,-0.125,0.197518,0.294818,-0.56781,-0.997185,-0.993544,-0.947804,-0.749475,-0.820725,-0.961583,0.885245,0.532792,0.274541,0.274606,0.274475,-0.933468,NON_ULCER
0.5684,0.521915,-0.4375,0.521316,0.348395,-0.656505,-0.997795,-0.974544,-0.940772,-0.752694,-0.864803,-0.938324,0.874267,0.419226,0.312335,0.312402,0.312267,-0.8701,NON_ULCER
0.311972,0.323984,-0.34375,0.32371,0.30867,-0.624561,-0.996603,-0.981369,-0.957232,-0.850634,-0.902669,-0.957605,0.908887,0.471023,0.245474,0.245538,0.24541,-0.874343,NON_ULCER
-0.11478,-0.055182,-0.125,-0.056165,0.234039,-0.516023,-0.998567,-0.993141,-0.946755,-0.783842,-0.850071,-0.952982,0.888325,0.531074,0.277879,0.277945,0.277814,-0.934584,NON_ULCER
-0.057586,-0.032548,-0.09375,-0.031089,0.271454,-0.531146,-0.999701,-0.995908,-0.950422,-0.654752,-0.802716,-0.968392,0.865567,0.630606,0.262553,0.262618,0.262488,-0.980853,NON_ULCER
-0.032409,-0.028919,-0.125,-0.027533,0.300464,-0.547496,-0.999753,-0.997963,-0.961641,-0.759872,-0.793128,-0.982332,0.890838,0.612148,0.212239,0.212301,0.212177,-0.976632,NON_ULCER
-0.101577,-0.085573,-0.09375,-0.086644,0.28205,-0.529851,-0.99891,-0.989889,-0.917405,-0.530069,-0.770792,-0.964055,0.803643,0.679635,0.363839,0.363909,0.36377,-0.415706,NON_ULCER
0.311666,0.286519,-0.21875,0.285423,0.328605,-0.607401,-0.999002,-0.995091,-0.949278,-0.655272,-0.737295,-0.968965,0.873132,0.688721,0.272857,0.272923,0.272792,-0.958626,NON_ULCER
0.543968,0.482219,-0.4375,0.482087,0.362786,-0.661438,-0.998459,-0.993023,-0.963576,-0.803786,-0.869114,-0.970399,0.909542,0.314229,0.215325,0.215387,0.215263,-0.924619,NON_ULCER
-0.140799,-0.097263,-0.125,-0.097173,0.247124,-0.514653,-0.998464,-0.99231,-0.954181,-0.802962,-0.855367,-0.952337,0.897313,0.608972,0.247318,0.247382,0.247254,-0.957835,NON_ULCER
-0.091155,-0.066664,-0.09375,-0.064377,0.271305,-0.528416,-0.999824,-0.994518,-0.956615,-0.461533,-0.851891,-0.983551,0.856005,0.673019,0.236077,0.23614,0.236013,-0.956404,NON_ULCER
-0.062867,-0.025323,-0.09375,-0.026558,0.261953,-0.52827,-0.999558,-0.990125,-0.945199,-0.531357,-0.82013,-0.978283,0.844149,0.627775,0.282818,0.282884,0.282753,-0.958475,NON_ULCER
-0.121548,-0.080099,-0.09375,-0.081391,0.251579,-0.517147,-0.999292,-0.988481,-0.896831,-0.430996,-0.7528,-0.964736,0.751566,0.588158,0.408295,0.408367,0.408223,-0.229463,NON_ULCER
0.170588,0.179274,-0.15625,0.180153,0.295824,-0.573403,-0.999099,-0.996149,-0.96408,-0.819732,-0.830495,-0.982977,0.89504,0.580672,0.201717,0.201778,0.201655,-0.961865,NON_ULCER
0.307761,0.28869,-0.3125,0.287918,0.327739,-0.613165,-0.997252,-0.990481,-0.959427,-0.77367,-0.865645,-0.963052,0.907612,0.432946,0.230293,0.230356,0.23023,-0.944242,NON_ULCER
0.593566,0.523867,-0.46875,0.522878,0.369476,-0.675803,-0.999332,-0.988068,-0.956959,-0.782828,-0.873423,-0.963661,0.894424,0.463609,0.250973,0.251037,0.250909,-0.923686,NON_ULCER
0.17327,0.214596,-0.375,0.213781,0.280587,-0.599831,-0.991383,-0.977729,-0.966752,-0.923142,-0.9118,-0.938969,0.941681,0.38733,0.194124,0.194186,0.194063,-0.868623,NON_ULCER
-0.607012,-0.439227,0.0625,-0.440733,-0.086803,-0.228785,-0.952482,-0.844977,-0.952839,-0.892204,-0.938641,-0.693987,0.949378,0.623402,0.245474,0.245538,0.24541,-0.680796,ULCER
-0.380056,-0.150721,0.03125,-0.151822,-0.023636,-0.333646,-0.988503,-0.911567,-0.946106,-0.888524,-0.93104,-0.856078,0.917383,0.691759,0.272857,0.272923,0.272792,-0.80209,ULCER
-0.226821,-0.04105,-0.09375,-0.041602,0.08674,-0.445006,-0.996501,-0.981273,-0.961275,-0.862496,-0.885661,-0.946388,0.919882,0.588889,0.215325,0.215387,0.215263,-0.910449,ULCER
-0.329079,0.081997,0.0625,0.080963,-0.154534,-0.294798,-0.995748,-0.971576,-0.956864,-0.814411,-0.917673,-0.943055,0.907622,0.632071,0.227359,0.227422,0.227296,-0.835084,ULCER
-0.14389,0.05826,-0.1875,0.058104,0.093502,-0.477966,-0.992697,-0.907473,-0.922444,-0.699025,-0.886935,-0.919223,0.829927,0.7391,0.357549,0.357618,0.357479,-0.858876,ULCER
-0.479043,-0.052618,0.0625,-0.054307,-0.238946,-0.242161,-0.994732,-0.965649,-0.958435,-0.86571,-0.921932,-0.934848,0.926466,0.615166,0.220398,0.220461,0.220335,-0.863837,ULCER
-0.2724,0.018709,-0.15625,0.017627,-0.022657,-0.405617,-0.985454,-0.959703,-0.957232,-0.87554,-0.910871,-0.917503,0.924988,0.593302,0.236077,0.23614,0.236013,-0.854007,ULCER
-0.358759,0.138068,-0.03125,0.137812,-0.218179,-0.301201,-0.997141,-0.954252,-0.952487,-0.819137,-0.909772,-0.942123,0.910035,0.745969,0.25188,0.251944,0.251816,-0.892036,ULCER
-0.598092,-0.251132,0.15625,-0.25206,-0.265524,-0.174287,-0.968609,-0.964911,-0.948992,-0.665577,-0.899268,-0.899298,0.902632,0.727236,0.258152,0.258217,0.258088,-0.885608,ULCER
-0.640697,-0.264935,0.1875,-0.265623,-0.324865,-0.128529,-0.985737,-0.984061,-0.958675,-0.757994,-0.895623,-0.938432,0.912033,0.653621,0.2143,0.214362,0.214238,-0.932256,ULCER
-0.602295,-0.44013,0.03125,-0.441391,-0.069609,-0.251251,-0.956502,-0.846767,-0.967811,-0.910657,-0.952209,-0.826046,0.960884,0.405565,0.171304,0.171364,0.171244,-0.564133,ULCER
-0.350887,-0.106454,0.125,-0.107215,-0.027695,-0.32111,-0.992144,-0.911578,-0.91277,-0.838293,-0.903942,-0.831816,0.875353,0.731344,0.365701,0.365771,0.365631,-0.675157,ULCER
-0.208801,-0.02189,-0.125,-0.023305,0.084558,-0.436095,-0.996422,-0.969737,-0.940468,-0.792571,-0.896331,-0.933307,0.884174,0.684993,0.298716,0.298782,0.298649,-0.890248,ULCER
-0.204428,-0.007361,-0.125,-0.00865,0.07594,-0.430629,-0.990995,-0.980463,-0.957129,-0.861378,-0.911318,-0.92571,0.922504,0.696733,0.233199,0.233262,0.233136,-0.889031,ULCER
-0.222198,0.071094,-0.15625,0.07011,-0.008487,-0.410106,-0.993654,-0.972599,-0.959499,-0.812739,-0.912195,-0.941191,0.914205,0.724776,0.224396,0.224458,0.224333,-0.902305,ULCER
-0.491256,-0.283244,-0.0625,-0.284338,-0.055778,-0.315703,-0.955812,-0.811124,-0.929602,-0.823746,-0.888597,-0.868908,0.874207,0.629282,0.329578,0.329646,0.32951,-0.849901,ULCER
-0.268539,0.06676,0,0.065525,-0.067451,-0.355978,-0.993488,-0.933161,-0.933515,-0.812076,-0.893633,-0.903383,0.876536,0.76492,0.317467,0.317535,0.3174,-0.866328,ULCER
-0.641497,-0.376569,-0.03125,-0.377376,-0.253249,-0.188354,-0.826186,-0.904286,-0.965991,-0.891762,-0.948585,-0.909619,0.934709,0.52213,0.185204,0.185265,0.185143,-0.817527,ULCER
-0.468952,-0.030336,0.125,-0.031437,-0.250205,-0.232975,-0.972811,-0.972944,-0.961152,-0.879836,-0.903268,-0.933988,0.937046,0.494106,0.20597,0.206032,0.205908,-0.877,ULCER
-0.477336,-0.059647,0.125,-0.060335,-0.235346,-0.227596,-0.993377,-0.974344,-0.952851,-0.812067,-0.905247,-0.945922,0.90482,0.777919,0.242685,0.242749,0.242622,-0.931634,ULCER
-0.774537,-0.672732,-0.125,-0.673914,-0.127033,-0.173172,-0.816797,-0.849786,-0.951469,-0.897984,-0.936275,-0.53702,0.955608,0.478296,0.258152,0.258217,0.258088,-0.362673,ULCER
-0.192771,0.008999,0.03125,0.007603,0.058147,-0.387748,-0.983412,-0.931206,-0.925708,-0.821308,-0.910208,-0.871058,0.891509,0.697,0.335796,0.335865,0.335727,-0.677714,ULCER
-0.284935,-0.005565,-0.09375,-0.006666,-0.022258,-0.380995,-0.997517,-0.967305,-0.960681,-0.902495,-0.931068,-0.925172,0.914334,0.588787,0.215325,0.215387,0.215263,-0.863815,ULCER
-0.213441,0.152808,-0.15625,0.151988,-0.068086,-0.379784,-0.992876,-0.983218,-0.968367,-0.926666,-0.914483,-0.8979,0.951269,0.534073,0.173666,0.173726,0.173606,-0.899811,ULCER
